Method,Train_Task,Round,Eval_Task,Accuracy
none+tts,0,1,0,6.8
none+tts,0,2,0,7.95
none+tts,0,3,0,11.5
none+tts,0,4,0,13.3
none+tts,0,5,0,17.75
none+tts,0,6,0,17.7
none+tts,0,7,0,22.35
none+tts,0,8,0,18.85
none+tts,0,9,0,24.8
none+tts,0,10,0,26.95
none+tts,0,11,0,26.15
none+tts,0,12,0,31.5
none+tts,0,13,0,28.4
none+tts,0,14,0,34.45
none+tts,0,15,0,31.15
none+tts,0,16,0,35.2
none+tts,0,17,0,33.8
none+tts,0,18,0,36.7
none+tts,0,19,0,35.95
none+tts,0,20,0,40.25
none+tts,0,21,0,38.4
none+tts,0,22,0,39.9
none+tts,0,23,0,40.45
none+tts,0,24,0,40.7
none+tts,0,25,0,41.6
none+tts,0,26,0,41.6
none+tts,0,27,0,43.05
none+tts,0,28,0,43.5
none+tts,0,29,0,44.15
none+tts,0,30,0,44.85
none+tts,0,31,0,44.2
none+tts,0,32,0,45.4
none+tts,0,33,0,44.8
none+tts,0,34,0,45.8
none+tts,0,35,0,45.4
none+tts,0,36,0,46.5
none+tts,0,37,0,46.05
none+tts,0,38,0,47.2
none+tts,0,39,0,46.9
none+tts,0,40,0,47.65
none+tts,0,41,0,47.35
none+tts,0,42,0,47.05
none+tts,0,43,0,47.25
none+tts,0,44,0,48.5
none+tts,0,45,0,48.35
none+tts,0,46,0,48.5
none+tts,0,47,0,48.1
none+tts,0,48,0,48.25
none+tts,0,49,0,48.1
none+tts,0,50,0,47.95
none+tts,1,1,0,0.0
none+tts,1,1,1,15.75
none+tts,1,2,0,0.0
none+tts,1,2,1,27.2
none+tts,1,3,0,0.0
none+tts,1,3,1,33.85
none+tts,1,4,0,0.0
none+tts,1,4,1,37.85
none+tts,1,5,0,0.0
none+tts,1,5,1,39.0
none+tts,1,6,0,0.0
none+tts,1,6,1,39.05
none+tts,1,7,0,0.0
none+tts,1,7,1,40.8
none+tts,1,8,0,0.0
none+tts,1,8,1,42.8
none+tts,1,9,0,0.0
none+tts,1,9,1,42.6
none+tts,1,10,0,0.0
none+tts,1,10,1,45.0
none+tts,1,11,0,0.0
none+tts,1,11,1,44.05
none+tts,1,12,0,0.0
none+tts,1,12,1,45.15
none+tts,1,13,0,0.0
none+tts,1,13,1,46.75
none+tts,1,14,0,0.0
none+tts,1,14,1,47.55
none+tts,1,15,0,0.0
none+tts,1,15,1,48.2
none+tts,1,16,0,0.0
none+tts,1,16,1,49.2
none+tts,1,17,0,0.0
none+tts,1,17,1,50.15
none+tts,1,18,0,0.0
none+tts,1,18,1,49.85
none+tts,1,19,0,0.0
none+tts,1,19,1,52.0
none+tts,1,20,0,0.0
none+tts,1,20,1,51.0
none+tts,1,21,0,0.0
none+tts,1,21,1,51.5
none+tts,1,22,0,0.0
none+tts,1,22,1,51.25
none+tts,1,23,0,0.0
none+tts,1,23,1,52.45
none+tts,1,24,0,0.0
none+tts,1,24,1,52.4
none+tts,1,25,0,0.0
none+tts,1,25,1,52.45
none+tts,1,26,0,0.0
none+tts,1,26,1,52.8
none+tts,1,27,0,0.0
none+tts,1,27,1,53.45
none+tts,1,28,0,0.0
none+tts,1,28,1,53.35
none+tts,1,29,0,0.0
none+tts,1,29,1,54.1
none+tts,1,30,0,0.0
none+tts,1,30,1,54.4
none+tts,1,31,0,0.0
none+tts,1,31,1,54.85
none+tts,1,32,0,0.0
none+tts,1,32,1,55.25
none+tts,1,33,0,0.0
none+tts,1,33,1,55.4
none+tts,1,34,0,0.0
none+tts,1,34,1,55.55
none+tts,1,35,0,0.0
none+tts,1,35,1,55.55
none+tts,1,36,0,0.0
none+tts,1,36,1,55.7
none+tts,1,37,0,0.0
none+tts,1,37,1,55.85
none+tts,1,38,0,0.0
none+tts,1,38,1,55.5
none+tts,1,39,0,0.0
none+tts,1,39,1,55.9
none+tts,1,40,0,0.0
none+tts,1,40,1,56.0
none+tts,1,41,0,0.0
none+tts,1,41,1,55.9
none+tts,1,42,0,0.0
none+tts,1,42,1,56.25
none+tts,1,43,0,0.0
none+tts,1,43,1,56.0
none+tts,1,44,0,0.0
none+tts,1,44,1,56.65
none+tts,1,45,0,0.0
none+tts,1,45,1,56.8
none+tts,1,46,0,0.0
none+tts,1,46,1,56.7
none+tts,1,47,0,0.0
none+tts,1,47,1,56.75
none+tts,1,48,0,0.0
none+tts,1,48,1,56.55
none+tts,1,49,0,0.0
none+tts,1,49,1,56.55
none+tts,1,50,0,0.0
none+tts,1,50,1,56.7
none+tts,2,1,0,0.0
none+tts,2,1,1,0.0
none+tts,2,1,2,16.8
none+tts,2,2,0,0.0
none+tts,2,2,1,0.0
none+tts,2,2,2,27.05
none+tts,2,3,0,0.0
none+tts,2,3,1,0.0
none+tts,2,3,2,32.9
none+tts,2,4,0,0.0
none+tts,2,4,1,0.0
none+tts,2,4,2,37.9
none+tts,2,5,0,0.0
none+tts,2,5,1,0.0
none+tts,2,5,2,39.4
none+tts,2,6,0,0.0
none+tts,2,6,1,0.0
none+tts,2,6,2,40.85
none+tts,2,7,0,0.0
none+tts,2,7,1,0.0
none+tts,2,7,2,43.2
none+tts,2,8,0,0.0
none+tts,2,8,1,0.0
none+tts,2,8,2,43.9
none+tts,2,9,0,0.0
none+tts,2,9,1,0.0
none+tts,2,9,2,44.45
none+tts,2,10,0,0.0
none+tts,2,10,1,0.0
none+tts,2,10,2,44.85
none+tts,2,11,0,0.0
none+tts,2,11,1,0.0
none+tts,2,11,2,46.25
none+tts,2,12,0,0.0
none+tts,2,12,1,0.0
none+tts,2,12,2,46.85
none+tts,2,13,0,0.0
none+tts,2,13,1,0.0
none+tts,2,13,2,47.75
none+tts,2,14,0,0.0
none+tts,2,14,1,0.0
none+tts,2,14,2,48.85
none+tts,2,15,0,0.0
none+tts,2,15,1,0.0
none+tts,2,15,2,49.65
none+tts,2,16,0,0.0
none+tts,2,16,1,0.0
none+tts,2,16,2,49.9
none+tts,2,17,0,0.0
none+tts,2,17,1,0.0
none+tts,2,17,2,50.65
none+tts,2,18,0,0.0
none+tts,2,18,1,0.0
none+tts,2,18,2,50.8
none+tts,2,19,0,0.0
none+tts,2,19,1,0.0
none+tts,2,19,2,51.35
none+tts,2,20,0,0.0
none+tts,2,20,1,0.0
none+tts,2,20,2,50.95
none+tts,2,21,0,0.0
none+tts,2,21,1,0.0
none+tts,2,21,2,52.15
none+tts,2,22,0,0.0
none+tts,2,22,1,0.0
none+tts,2,22,2,52.4
none+tts,2,23,0,0.0
none+tts,2,23,1,0.0
none+tts,2,23,2,52.6
none+tts,2,24,0,0.0
none+tts,2,24,1,0.0
none+tts,2,24,2,54.2
none+tts,2,25,0,0.0
none+tts,2,25,1,0.0
none+tts,2,25,2,54.1
none+tts,2,26,0,0.0
none+tts,2,26,1,0.0
none+tts,2,26,2,54.55
none+tts,2,27,0,0.0
none+tts,2,27,1,0.0
none+tts,2,27,2,55.0
none+tts,2,28,0,0.0
none+tts,2,28,1,0.0
none+tts,2,28,2,55.5
none+tts,2,29,0,0.0
none+tts,2,29,1,0.0
none+tts,2,29,2,55.65
none+tts,2,30,0,0.0
none+tts,2,30,1,0.0
none+tts,2,30,2,54.8
none+tts,2,31,0,0.0
none+tts,2,31,1,0.0
none+tts,2,31,2,55.7
none+tts,2,32,0,0.0
none+tts,2,32,1,0.0
none+tts,2,32,2,55.75
none+tts,2,33,0,0.0
none+tts,2,33,1,0.0
none+tts,2,33,2,56.1
none+tts,2,34,0,0.0
none+tts,2,34,1,0.0
none+tts,2,34,2,55.7
none+tts,2,35,0,0.0
none+tts,2,35,1,0.0
none+tts,2,35,2,55.8
none+tts,2,36,0,0.0
none+tts,2,36,1,0.0
none+tts,2,36,2,56.5
none+tts,2,37,0,0.0
none+tts,2,37,1,0.0
none+tts,2,37,2,55.6
none+tts,2,38,0,0.0
none+tts,2,38,1,0.0
none+tts,2,38,2,56.35
none+tts,2,39,0,0.0
none+tts,2,39,1,0.0
none+tts,2,39,2,56.4
none+tts,2,40,0,0.0
none+tts,2,40,1,0.0
none+tts,2,40,2,56.2
none+tts,2,41,0,0.0
none+tts,2,41,1,0.0
none+tts,2,41,2,56.25
none+tts,2,42,0,0.0
none+tts,2,42,1,0.0
none+tts,2,42,2,56.05
none+tts,2,43,0,0.0
none+tts,2,43,1,0.0
none+tts,2,43,2,56.35
none+tts,2,44,0,0.0
none+tts,2,44,1,0.0
none+tts,2,44,2,56.25
none+tts,2,45,0,0.0
none+tts,2,45,1,0.0
none+tts,2,45,2,55.85
none+tts,2,46,0,0.0
none+tts,2,46,1,0.0
none+tts,2,46,2,56.0
none+tts,2,47,0,0.0
none+tts,2,47,1,0.0
none+tts,2,47,2,56.0
none+tts,2,48,0,0.0
none+tts,2,48,1,0.0
none+tts,2,48,2,56.0
none+tts,2,49,0,0.0
none+tts,2,49,1,0.0
none+tts,2,49,2,56.25
none+tts,2,50,0,0.0
none+tts,2,50,1,0.0
none+tts,2,50,2,56.1
none+tts,3,1,0,0.0
none+tts,3,1,1,0.0
none+tts,3,1,2,0.0
none+tts,3,1,3,13.6
none+tts,3,2,0,0.0
none+tts,3,2,1,0.0
none+tts,3,2,2,0.0
none+tts,3,2,3,28.6
none+tts,3,3,0,0.0
none+tts,3,3,1,0.0
none+tts,3,3,2,0.0
none+tts,3,3,3,36.95
none+tts,3,4,0,0.0
none+tts,3,4,1,0.0
none+tts,3,4,2,0.0
none+tts,3,4,3,40.7
