Method,Train_Task,Round,Eval_Task,Accuracy
gdr,0,1,0,7.6
gdr,0,2,0,16.2
gdr,0,3,0,19.3
gdr,0,4,0,24.7
gdr,0,5,0,25.7
gdr,0,6,0,25.6
gdr,0,7,0,32.8
gdr,0,8,0,32.7
gdr,0,9,0,34.8
gdr,0,10,0,36.1
gdr,0,11,0,37.5
gdr,0,12,0,37.8
gdr,0,13,0,38.8
gdr,0,14,0,40.3
gdr,0,15,0,40.0
gdr,0,16,0,40.9
gdr,0,17,0,41.9
gdr,0,18,0,41.5
gdr,0,19,0,41.4
gdr,0,20,0,42.3
gdr,1,1,0,0.0
gdr,1,1,1,23.5
gdr,1,2,0,4.9
gdr,1,2,1,26.1
gdr,1,3,0,2.0
gdr,1,3,1,29.0
gdr,1,4,0,2.9
gdr,1,4,1,30.8
gdr,1,5,0,4.5
gdr,1,5,1,34.1
gdr,1,6,0,4.5
gdr,1,6,1,36.2
gdr,1,7,0,6.5
gdr,1,7,1,34.3
gdr,1,8,0,4.3
gdr,1,8,1,35.4
gdr,1,9,0,5.1
gdr,1,9,1,38.2
gdr,1,10,0,4.5
gdr,1,10,1,38.0
gdr,1,11,0,4.5
gdr,1,11,1,38.9
gdr,1,12,0,5.8
gdr,1,12,1,39.2
gdr,1,13,0,6.0
gdr,1,13,1,39.5
gdr,1,14,0,5.7
gdr,1,14,1,41.6
gdr,1,15,0,6.1
gdr,1,15,1,41.9
gdr,1,16,0,5.6
gdr,1,16,1,41.3
gdr,1,17,0,5.7
gdr,1,17,1,43.2
gdr,1,18,0,5.9
gdr,1,18,1,42.9
gdr,1,19,0,5.9
gdr,1,19,1,43.0
gdr,1,20,0,6.2
gdr,1,20,1,43.5
gdr,2,1,0,4.1
gdr,2,1,1,0.0
gdr,2,1,2,29.9
gdr,2,2,0,4.7
gdr,2,2,1,3.0
gdr,2,2,2,35.5
gdr,2,3,0,4.9
gdr,2,3,1,3.3
gdr,2,3,2,35.6
gdr,2,4,0,5.0
gdr,2,4,1,3.6
gdr,2,4,2,39.0
gdr,2,5,0,5.7
gdr,2,5,1,4.4
gdr,2,5,2,39.1
gdr,2,6,0,4.2
gdr,2,6,1,3.7
gdr,2,6,2,41.4
gdr,2,7,0,5.4
gdr,2,7,1,4.3
gdr,2,7,2,43.4
gdr,2,8,0,4.9
gdr,2,8,1,3.7
gdr,2,8,2,42.5
gdr,2,9,0,5.0
gdr,2,9,1,3.9
gdr,2,9,2,43.4
gdr,2,10,0,5.0
gdr,2,10,1,4.0
gdr,2,10,2,44.8
gdr,2,11,0,6.4
gdr,2,11,1,4.0
gdr,2,11,2,46.2
gdr,2,12,0,6.4
gdr,2,12,1,4.4
gdr,2,12,2,46.4
gdr,2,13,0,6.2
gdr,2,13,1,5.0
gdr,2,13,2,47.8
gdr,2,14,0,5.8
gdr,2,14,1,5.4
gdr,2,14,2,47.0
gdr,2,15,0,5.4
gdr,2,15,1,5.2
gdr,2,15,2,46.8
gdr,2,16,0,6.7
gdr,2,16,1,4.9
gdr,2,16,2,47.9
gdr,2,17,0,6.4
gdr,2,17,1,4.7
gdr,2,17,2,48.0
gdr,2,18,0,6.8
gdr,2,18,1,5.0
gdr,2,18,2,47.6
gdr,2,19,0,6.3
gdr,2,19,1,4.8
gdr,2,19,2,49.0
gdr,2,20,0,6.7
gdr,2,20,1,4.7
gdr,2,20,2,49.1
gdr,3,1,0,6.2
gdr,3,1,1,2.7
gdr,3,1,2,0.7
gdr,3,1,3,27.4
gdr,3,2,0,9.0
gdr,3,2,1,7.0
gdr,3,2,2,5.9
gdr,3,2,3,35.4
gdr,3,3,0,9.7
gdr,3,3,1,7.1
gdr,3,3,2,10.2
gdr,3,3,3,34.7
gdr,3,4,0,8.0
gdr,3,4,1,7.2
gdr,3,4,2,11.5
gdr,3,4,3,37.9
gdr,3,5,0,11.2
gdr,3,5,1,6.7
gdr,3,5,2,13.5
gdr,3,5,3,38.3
gdr,3,6,0,8.2
gdr,3,6,1,6.6
gdr,3,6,2,14.9
gdr,3,6,3,38.9
gdr,3,7,0,10.8
gdr,3,7,1,8.5
gdr,3,7,2,13.9
gdr,3,7,3,41.1
gdr,3,8,0,12.1
gdr,3,8,1,8.2
gdr,3,8,2,16.0
gdr,3,8,3,42.3
gdr,3,9,0,11.8
gdr,3,9,1,8.7
gdr,3,9,2,15.6
gdr,3,9,3,41.9
gdr,3,10,0,13.9
gdr,3,10,1,8.2
gdr,3,10,2,17.1
gdr,3,10,3,43.5
gdr,3,11,0,12.6
gdr,3,11,1,8.0
gdr,3,11,2,16.6
gdr,3,11,3,43.6
gdr,3,12,0,12.6
gdr,3,12,1,7.9
gdr,3,12,2,16.3
gdr,3,12,3,44.0
gdr,3,13,0,12.3
gdr,3,13,1,8.3
gdr,3,13,2,16.6
gdr,3,13,3,45.6
gdr,3,14,0,13.1
gdr,3,14,1,8.4
gdr,3,14,2,17.1
gdr,3,14,3,44.8
gdr,3,15,0,13.1
gdr,3,15,1,7.6
gdr,3,15,2,16.7
gdr,3,15,3,46.3
gdr,3,16,0,13.7
