Method,Train_Task,Round,Eval_Task,Accuracy
random+tts_tabular_t10_a0.1,0,1,0,28.16593886462882
random+tts_tabular_t10_a0.1,0,2,0,50.65502183406114
random+tts_tabular_t10_a0.1,0,3,0,53.7117903930131
random+tts_tabular_t10_a0.1,0,4,0,58.73362445414847
random+tts_tabular_t10_a0.1,0,5,0,61.1353711790393
random+tts_tabular_t10_a0.1,0,6,0,65.28384279475982
random+tts_tabular_t10_a0.1,0,7,0,69.21397379912663
random+tts_tabular_t10_a0.1,0,8,0,74.45414847161572
random+tts_tabular_t10_a0.1,0,9,0,77.07423580786026
random+tts_tabular_t10_a0.1,0,10,0,81.00436681222708
random+tts_tabular_t10_a0.1,0,11,0,83.84279475982532
random+tts_tabular_t10_a0.1,0,12,0,85.1528384279476
random+tts_tabular_t10_a0.1,0,13,0,86.02620087336244
random+tts_tabular_t10_a0.1,0,14,0,86.8995633187773
random+tts_tabular_t10_a0.1,0,15,0,87.33624454148472
random+tts_tabular_t10_a0.1,0,16,0,87.33624454148472
random+tts_tabular_t10_a0.1,0,17,0,87.77292576419214
random+tts_tabular_t10_a0.1,0,18,0,88.20960698689956
random+tts_tabular_t10_a0.1,0,19,0,88.646288209607
random+tts_tabular_t10_a0.1,0,20,0,89.30131004366812
random+tts_tabular_t10_a0.1,0,21,0,89.51965065502183
random+tts_tabular_t10_a0.1,0,22,0,90.17467248908297
random+tts_tabular_t10_a0.1,0,23,0,90.17467248908297
random+tts_tabular_t10_a0.1,0,24,0,90.17467248908297
random+tts_tabular_t10_a0.1,0,25,0,91.26637554585153
random+tts_tabular_t10_a0.1,0,26,0,91.48471615720524
random+tts_tabular_t10_a0.1,0,27,0,91.92139737991266
random+tts_tabular_t10_a0.1,0,28,0,91.92139737991266
random+tts_tabular_t10_a0.1,0,29,0,91.92139737991266
random+tts_tabular_t10_a0.1,0,30,0,91.70305676855895
random+tts_tabular_t10_a0.1,0,31,0,92.13973799126637
random+tts_tabular_t10_a0.1,0,32,0,92.35807860262008
random+tts_tabular_t10_a0.1,0,33,0,92.35807860262008
random+tts_tabular_t10_a0.1,0,34,0,92.5764192139738
random+tts_tabular_t10_a0.1,0,35,0,92.5764192139738
random+tts_tabular_t10_a0.1,0,36,0,92.5764192139738
random+tts_tabular_t10_a0.1,0,37,0,92.79475982532752
random+tts_tabular_t10_a0.1,0,38,0,92.79475982532752
random+tts_tabular_t10_a0.1,0,39,0,93.01310043668123
random+tts_tabular_t10_a0.1,0,40,0,93.01310043668123
random+tts_tabular_t10_a0.1,0,41,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,42,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,43,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,44,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,45,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,46,0,93.01310043668123
random+tts_tabular_t10_a0.1,0,47,0,93.01310043668123
random+tts_tabular_t10_a0.1,0,48,0,93.01310043668123
random+tts_tabular_t10_a0.1,0,49,0,93.01310043668123
random+tts_tabular_t10_a0.1,0,50,0,93.01310043668123
random+tts_tabular_t10_a0.1,0,51,0,93.01310043668123
random+tts_tabular_t10_a0.1,0,52,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,53,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,54,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,55,0,93.44978165938865
random+tts_tabular_t10_a0.1,0,56,0,93.44978165938865
random+tts_tabular_t10_a0.1,0,57,0,93.44978165938865
random+tts_tabular_t10_a0.1,0,58,0,93.44978165938865
random+tts_tabular_t10_a0.1,0,59,0,93.44978165938865
random+tts_tabular_t10_a0.1,0,60,0,93.44978165938865
random+tts_tabular_t10_a0.1,0,61,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,62,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,63,0,93.23144104803494
random+tts_tabular_t10_a0.1,0,64,0,93.44978165938865
random+tts_tabular_t10_a0.1,0,65,0,93.66812227074236
random+tts_tabular_t10_a0.1,0,66,0,93.66812227074236
random+tts_tabular_t10_a0.1,0,67,0,93.66812227074236
random+tts_tabular_t10_a0.1,0,68,0,93.66812227074236
random+tts_tabular_t10_a0.1,0,69,0,93.66812227074236
random+tts_tabular_t10_a0.1,0,70,0,93.66812227074236
random+tts_tabular_t10_a0.1,0,71,0,93.66812227074236
random+tts_tabular_t10_a0.1,0,72,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,73,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,74,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,75,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,76,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,77,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,78,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,79,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,80,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,81,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,82,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,83,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,84,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,85,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,86,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,87,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,88,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,89,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,90,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,91,0,93.66812227074236
random+tts_tabular_t10_a0.1,0,92,0,93.66812227074236
random+tts_tabular_t10_a0.1,0,93,0,93.66812227074236
random+tts_tabular_t10_a0.1,0,94,0,93.44978165938865
random+tts_tabular_t10_a0.1,0,95,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,96,0,93.88646288209607
random+tts_tabular_t10_a0.1,0,97,0,94.10480349344978
random+tts_tabular_t10_a0.1,0,98,0,94.10480349344978
random+tts_tabular_t10_a0.1,0,99,0,94.10480349344978
random+tts_tabular_t10_a0.1,0,100,0,94.10480349344978
random+tts_tabular_t10_a0.1,1,1,0,83.62445414847161
random+tts_tabular_t10_a0.1,1,1,1,0.0
random+tts_tabular_t10_a0.1,1,2,0,94.97816593886463
random+tts_tabular_t10_a0.1,1,2,1,0.0
random+tts_tabular_t10_a0.1,1,3,0,89.95633187772926
random+tts_tabular_t10_a0.1,1,3,1,0.0
random+tts_tabular_t10_a0.1,1,4,0,94.5414847161572
random+tts_tabular_t10_a0.1,1,4,1,2.765957446808511
random+tts_tabular_t10_a0.1,1,5,0,74.89082969432314
random+tts_tabular_t10_a0.1,1,5,1,22.340425531914892
random+tts_tabular_t10_a0.1,1,6,0,50.43668122270742
random+tts_tabular_t10_a0.1,1,6,1,40.42553191489362
random+tts_tabular_t10_a0.1,1,7,0,32.751091703056765
random+tts_tabular_t10_a0.1,1,7,1,44.04255319148936
random+tts_tabular_t10_a0.1,1,8,0,29.475982532751093
random+tts_tabular_t10_a0.1,1,8,1,46.59574468085106
random+tts_tabular_t10_a0.1,1,9,0,25.76419213973799
random+tts_tabular_t10_a0.1,1,9,1,49.361702127659576
random+tts_tabular_t10_a0.1,1,10,0,25.982532751091703
random+tts_tabular_t10_a0.1,1,10,1,52.340425531914896
random+tts_tabular_t10_a0.1,1,11,0,17.903930131004365
random+tts_tabular_t10_a0.1,1,11,1,54.8936170212766
random+tts_tabular_t10_a0.1,1,12,0,14.192139737991265
random+tts_tabular_t10_a0.1,1,12,1,56.59574468085106
random+tts_tabular_t10_a0.1,1,13,0,10.043668122270743
random+tts_tabular_t10_a0.1,1,13,1,60.212765957446805
random+tts_tabular_t10_a0.1,1,14,0,5.895196506550218
random+tts_tabular_t10_a0.1,1,14,1,62.765957446808514
random+tts_tabular_t10_a0.1,1,15,0,3.056768558951965
random+tts_tabular_t10_a0.1,1,15,1,64.04255319148936
random+tts_tabular_t10_a0.1,1,16,0,0.4366812227074236
random+tts_tabular_t10_a0.1,1,16,1,65.31914893617021
random+tts_tabular_t10_a0.1,1,17,0,0.2183406113537118
random+tts_tabular_t10_a0.1,1,17,1,68.51063829787235
random+tts_tabular_t10_a0.1,1,18,0,0.2183406113537118
random+tts_tabular_t10_a0.1,1,18,1,70.2127659574468
random+tts_tabular_t10_a0.1,1,19,0,0.0
random+tts_tabular_t10_a0.1,1,19,1,73.19148936170212
random+tts_tabular_t10_a0.1,1,20,0,0.0
random+tts_tabular_t10_a0.1,1,20,1,74.25531914893617
random+tts_tabular_t10_a0.1,1,21,0,0.0
random+tts_tabular_t10_a0.1,1,21,1,75.74468085106383
random+tts_tabular_t10_a0.1,1,22,0,0.0
random+tts_tabular_t10_a0.1,1,22,1,77.23404255319149
random+tts_tabular_t10_a0.1,1,23,0,0.0
random+tts_tabular_t10_a0.1,1,23,1,78.08510638297872
random+tts_tabular_t10_a0.1,1,24,0,0.0
random+tts_tabular_t10_a0.1,1,24,1,79.36170212765957
