Method,Train_Task,Round,Eval_Task,Accuracy
svd_kmeans+tts_tabular_t10_a0.5,0,1,0,47.161572052401745
svd_kmeans+tts_tabular_t10_a0.5,0,2,0,70.52401746724891
svd_kmeans+tts_tabular_t10_a0.5,0,3,0,75.54585152838428
svd_kmeans+tts_tabular_t10_a0.5,0,4,0,81.00436681222708
svd_kmeans+tts_tabular_t10_a0.5,0,5,0,83.62445414847161
svd_kmeans+tts_tabular_t10_a0.5,0,6,0,86.8995633187773
svd_kmeans+tts_tabular_t10_a0.5,0,7,0,90.39301310043668
svd_kmeans+tts_tabular_t10_a0.5,0,8,0,93.23144104803494
svd_kmeans+tts_tabular_t10_a0.5,0,9,0,95.19650655021834
svd_kmeans+tts_tabular_t10_a0.5,0,10,0,96.2882096069869
svd_kmeans+tts_tabular_t10_a0.5,0,11,0,96.72489082969432
svd_kmeans+tts_tabular_t10_a0.5,0,12,0,96.72489082969432
svd_kmeans+tts_tabular_t10_a0.5,0,13,0,96.94323144104804
svd_kmeans+tts_tabular_t10_a0.5,0,14,0,96.94323144104804
svd_kmeans+tts_tabular_t10_a0.5,0,15,0,96.94323144104804
svd_kmeans+tts_tabular_t10_a0.5,0,16,0,97.16157205240175
svd_kmeans+tts_tabular_t10_a0.5,0,17,0,97.37991266375546
svd_kmeans+tts_tabular_t10_a0.5,0,18,0,97.37991266375546
svd_kmeans+tts_tabular_t10_a0.5,0,19,0,97.37991266375546
svd_kmeans+tts_tabular_t10_a0.5,0,20,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,21,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,22,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,23,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,24,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,25,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,26,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,27,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,28,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,29,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,30,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,31,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,32,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,33,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,34,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,35,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,36,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,37,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,38,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,39,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,40,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,41,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,42,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,43,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,44,0,97.81659388646288
svd_kmeans+tts_tabular_t10_a0.5,0,45,0,97.81659388646288
svd_kmeans+tts_tabular_t10_a0.5,0,46,0,97.81659388646288
svd_kmeans+tts_tabular_t10_a0.5,0,47,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,48,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,49,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,50,0,97.59825327510917
svd_kmeans+tts_tabular_t10_a0.5,0,51,0,97.81659388646288
svd_kmeans+tts_tabular_t10_a0.5,0,52,0,97.81659388646288
