Method,Train_Task,Round,Eval_Task,Accuracy
random+tts_tabular_t7_a0.1,0,1,0,41.841680129240714
random+tts_tabular_t7_a0.1,0,2,0,46.849757673667206
random+tts_tabular_t7_a0.1,0,3,0,52.988691437802906
random+tts_tabular_t7_a0.1,0,4,0,57.83521809369952
random+tts_tabular_t7_a0.1,0,5,0,61.22778675282714
random+tts_tabular_t7_a0.1,0,6,0,64.1357027463651
random+tts_tabular_t7_a0.1,0,7,0,66.72051696284329
random+tts_tabular_t7_a0.1,0,8,0,68.49757673667204
random+tts_tabular_t7_a0.1,0,9,0,69.30533117932148
random+tts_tabular_t7_a0.1,0,10,0,69.62843295638126
random+tts_tabular_t7_a0.1,0,11,0,69.95153473344104
random+tts_tabular_t7_a0.1,0,12,0,70.75928917609046
random+tts_tabular_t7_a0.1,0,13,0,70.59773828756059
random+tts_tabular_t7_a0.1,0,14,0,70.92084006462035
random+tts_tabular_t7_a0.1,0,15,0,71.40549273021001
random+tts_tabular_t7_a0.1,0,16,0,71.5670436187399
random+tts_tabular_t7_a0.1,0,17,0,71.72859450726979
random+tts_tabular_t7_a0.1,0,18,0,72.05169628432957
random+tts_tabular_t7_a0.1,0,19,0,72.37479806138934
random+tts_tabular_t7_a0.1,0,20,0,72.69789983844912
random+tts_tabular_t7_a0.1,0,21,0,73.02100161550888
random+tts_tabular_t7_a0.1,0,22,0,73.18255250403877
random+tts_tabular_t7_a0.1,0,23,0,73.34410339256866
random+tts_tabular_t7_a0.1,0,24,0,73.99030694668821
random+tts_tabular_t7_a0.1,0,25,0,74.1518578352181
random+tts_tabular_t7_a0.1,0,26,0,74.79806138933765
random+tts_tabular_t7_a0.1,0,27,0,75.2827140549273
random+tts_tabular_t7_a0.1,0,28,0,75.2827140549273
random+tts_tabular_t7_a0.1,0,29,0,75.44426494345718
random+tts_tabular_t7_a0.1,0,30,0,75.60581583198707
random+tts_tabular_t7_a0.1,0,31,0,75.92891760904685
random+tts_tabular_t7_a0.1,0,32,0,75.92891760904685
random+tts_tabular_t7_a0.1,0,33,0,76.25201938610662
random+tts_tabular_t7_a0.1,0,34,0,76.25201938610662
random+tts_tabular_t7_a0.1,0,35,0,76.25201938610662
random+tts_tabular_t7_a0.1,0,36,0,76.5751211631664
random+tts_tabular_t7_a0.1,0,37,0,77.05977382875606
random+tts_tabular_t7_a0.1,0,38,0,77.22132471728594
random+tts_tabular_t7_a0.1,0,39,0,77.7059773828756
random+tts_tabular_t7_a0.1,0,40,0,77.22132471728594
random+tts_tabular_t7_a0.1,0,41,0,77.7059773828756
random+tts_tabular_t7_a0.1,0,42,0,77.86752827140549
random+tts_tabular_t7_a0.1,0,43,0,77.86752827140549
random+tts_tabular_t7_a0.1,0,44,0,77.86752827140549
random+tts_tabular_t7_a0.1,0,45,0,77.86752827140549
random+tts_tabular_t7_a0.1,0,46,0,78.19063004846527
random+tts_tabular_t7_a0.1,0,47,0,78.35218093699515
random+tts_tabular_t7_a0.1,0,48,0,78.35218093699515
random+tts_tabular_t7_a0.1,0,49,0,78.35218093699515
random+tts_tabular_t7_a0.1,0,50,0,78.51373182552504
