Method,Train_Task,Round,Eval_Task,Accuracy
svd_kmeans+tts_tabular_t7_a1,0,1,0,51.050080775444265
svd_kmeans+tts_tabular_t7_a1,0,2,0,60.4200323101777
svd_kmeans+tts_tabular_t7_a1,0,3,0,67.52827140549273
svd_kmeans+tts_tabular_t7_a1,0,4,0,75.2827140549273
svd_kmeans+tts_tabular_t7_a1,0,5,0,81.26009693053312
svd_kmeans+tts_tabular_t7_a1,0,6,0,85.94507269789983
svd_kmeans+tts_tabular_t7_a1,0,7,0,86.75282714054927
svd_kmeans+tts_tabular_t7_a1,0,8,0,88.52988691437803
svd_kmeans+tts_tabular_t7_a1,0,9,0,90.1453957996769
svd_kmeans+tts_tabular_t7_a1,0,10,0,91.2762520193861
svd_kmeans+tts_tabular_t7_a1,0,11,0,91.437802907916
svd_kmeans+tts_tabular_t7_a1,0,12,0,91.76090468497577
svd_kmeans+tts_tabular_t7_a1,0,13,0,92.5686591276252
svd_kmeans+tts_tabular_t7_a1,0,14,0,92.73021001615508
svd_kmeans+tts_tabular_t7_a1,0,15,0,92.73021001615508
svd_kmeans+tts_tabular_t7_a1,0,16,0,92.89176090468497
svd_kmeans+tts_tabular_t7_a1,0,17,0,93.05331179321486
svd_kmeans+tts_tabular_t7_a1,0,18,0,93.21486268174475
svd_kmeans+tts_tabular_t7_a1,0,19,0,93.53796445880452
svd_kmeans+tts_tabular_t7_a1,0,20,0,93.69951534733441
svd_kmeans+tts_tabular_t7_a1,0,21,0,93.69951534733441
svd_kmeans+tts_tabular_t7_a1,0,22,0,93.69951534733441
svd_kmeans+tts_tabular_t7_a1,0,23,0,94.02261712439419
svd_kmeans+tts_tabular_t7_a1,0,24,0,93.8610662358643
svd_kmeans+tts_tabular_t7_a1,0,25,0,94.02261712439419
svd_kmeans+tts_tabular_t7_a1,0,26,0,94.18416801292408
svd_kmeans+tts_tabular_t7_a1,0,27,0,94.02261712439419
svd_kmeans+tts_tabular_t7_a1,0,28,0,94.18416801292408
svd_kmeans+tts_tabular_t7_a1,0,29,0,94.34571890145396
svd_kmeans+tts_tabular_t7_a1,0,30,0,94.50726978998385
svd_kmeans+tts_tabular_t7_a1,0,31,0,94.50726978998385
svd_kmeans+tts_tabular_t7_a1,0,32,0,94.66882067851373
svd_kmeans+tts_tabular_t7_a1,0,33,0,94.66882067851373
svd_kmeans+tts_tabular_t7_a1,0,34,0,94.34571890145396
svd_kmeans+tts_tabular_t7_a1,0,35,0,94.66882067851373
svd_kmeans+tts_tabular_t7_a1,0,36,0,94.66882067851373
svd_kmeans+tts_tabular_t7_a1,0,37,0,94.66882067851373
svd_kmeans+tts_tabular_t7_a1,0,38,0,94.83037156704361
svd_kmeans+tts_tabular_t7_a1,0,39,0,94.9919224555735
svd_kmeans+tts_tabular_t7_a1,0,40,0,95.15347334410339
svd_kmeans+tts_tabular_t7_a1,0,41,0,95.31502423263328
svd_kmeans+tts_tabular_t7_a1,0,42,0,95.31502423263328
svd_kmeans+tts_tabular_t7_a1,0,43,0,95.31502423263328
svd_kmeans+tts_tabular_t7_a1,0,44,0,95.31502423263328
svd_kmeans+tts_tabular_t7_a1,0,45,0,95.47657512116317
svd_kmeans+tts_tabular_t7_a1,0,46,0,95.47657512116317
svd_kmeans+tts_tabular_t7_a1,0,47,0,95.47657512116317
svd_kmeans+tts_tabular_t7_a1,0,48,0,95.47657512116317
