Method,Train_Task,Round,Eval_Task,Accuracy
gdr_tabular_t7_a0.1,0,1,0,42.16478190630048
gdr_tabular_t7_a0.1,0,2,0,47.33441033925686
gdr_tabular_t7_a0.1,0,3,0,53.150242326332794
gdr_tabular_t7_a0.1,0,4,0,58.64297253634895
gdr_tabular_t7_a0.1,0,5,0,61.38933764135703
gdr_tabular_t7_a0.1,0,6,0,64.45880452342487
gdr_tabular_t7_a0.1,0,7,0,66.72051696284329
gdr_tabular_t7_a0.1,0,8,0,68.49757673667204
gdr_tabular_t7_a0.1,0,9,0,69.46688206785137
gdr_tabular_t7_a0.1,0,10,0,69.62843295638126
gdr_tabular_t7_a0.1,0,11,0,69.95153473344104
gdr_tabular_t7_a0.1,0,12,0,70.27463651050081
gdr_tabular_t7_a0.1,0,13,0,70.4361873990307
gdr_tabular_t7_a0.1,0,14,0,70.92084006462035
gdr_tabular_t7_a0.1,0,15,0,71.24394184168013
gdr_tabular_t7_a0.1,0,16,0,71.5670436187399
gdr_tabular_t7_a0.1,0,17,0,71.72859450726979
gdr_tabular_t7_a0.1,0,18,0,72.37479806138934
gdr_tabular_t7_a0.1,0,19,0,73.02100161550888
gdr_tabular_t7_a0.1,0,20,0,73.02100161550888
gdr_tabular_t7_a0.1,0,21,0,73.34410339256866
gdr_tabular_t7_a0.1,0,22,0,73.18255250403877
gdr_tabular_t7_a0.1,0,23,0,73.66720516962843
gdr_tabular_t7_a0.1,0,24,0,73.99030694668821
gdr_tabular_t7_a0.1,0,25,0,74.31340872374798
gdr_tabular_t7_a0.1,0,26,0,74.79806138933765
gdr_tabular_t7_a0.1,0,27,0,75.12116316639741
gdr_tabular_t7_a0.1,0,28,0,75.12116316639741
gdr_tabular_t7_a0.1,0,29,0,75.60581583198707
gdr_tabular_t7_a0.1,0,30,0,76.09046849757674
gdr_tabular_t7_a0.1,0,31,0,75.76736672051696
gdr_tabular_t7_a0.1,0,32,0,76.25201938610662
gdr_tabular_t7_a0.1,0,33,0,76.25201938610662
gdr_tabular_t7_a0.1,0,34,0,76.73667205169629
gdr_tabular_t7_a0.1,0,35,0,77.05977382875606
gdr_tabular_t7_a0.1,0,36,0,77.22132471728594
gdr_tabular_t7_a0.1,0,37,0,77.38287560581583
gdr_tabular_t7_a0.1,0,38,0,77.38287560581583
gdr_tabular_t7_a0.1,0,39,0,77.7059773828756
gdr_tabular_t7_a0.1,0,40,0,77.7059773828756
gdr_tabular_t7_a0.1,0,41,0,78.02907915993538
gdr_tabular_t7_a0.1,0,42,0,77.86752827140549
gdr_tabular_t7_a0.1,0,43,0,78.02907915993538
gdr_tabular_t7_a0.1,0,44,0,78.02907915993538
gdr_tabular_t7_a0.1,0,45,0,78.02907915993538
gdr_tabular_t7_a0.1,0,46,0,78.02907915993538
gdr_tabular_t7_a0.1,0,47,0,78.19063004846527
gdr_tabular_t7_a0.1,0,48,0,78.35218093699515
gdr_tabular_t7_a0.1,0,49,0,78.35218093699515
gdr_tabular_t7_a0.1,0,50,0,78.51373182552504
gdr_tabular_t7_a0.1,0,51,0,78.51373182552504
gdr_tabular_t7_a0.1,0,52,0,78.51373182552504
gdr_tabular_t7_a0.1,0,53,0,78.67528271405493
gdr_tabular_t7_a0.1,0,54,0,78.67528271405493
gdr_tabular_t7_a0.1,0,55,0,78.9983844911147
gdr_tabular_t7_a0.1,0,56,0,79.32148626817448
gdr_tabular_t7_a0.1,0,57,0,79.32148626817448
gdr_tabular_t7_a0.1,0,58,0,79.1599353796446
gdr_tabular_t7_a0.1,0,59,0,79.1599353796446
gdr_tabular_t7_a0.1,0,60,0,79.32148626817448
gdr_tabular_t7_a0.1,0,61,0,79.32148626817448
gdr_tabular_t7_a0.1,0,62,0,79.48303715670436
gdr_tabular_t7_a0.1,0,63,0,79.32148626817448
gdr_tabular_t7_a0.1,0,64,0,79.32148626817448
gdr_tabular_t7_a0.1,0,65,0,79.48303715670436
gdr_tabular_t7_a0.1,0,66,0,79.48303715670436
gdr_tabular_t7_a0.1,0,67,0,79.48303715670436
gdr_tabular_t7_a0.1,0,68,0,79.32148626817448
gdr_tabular_t7_a0.1,0,69,0,79.48303715670436
gdr_tabular_t7_a0.1,0,70,0,79.48303715670436
gdr_tabular_t7_a0.1,0,71,0,79.48303715670436
gdr_tabular_t7_a0.1,0,72,0,79.48303715670436
gdr_tabular_t7_a0.1,0,73,0,79.48303715670436
gdr_tabular_t7_a0.1,0,74,0,79.1599353796446
gdr_tabular_t7_a0.1,0,75,0,79.1599353796446
gdr_tabular_t7_a0.1,0,76,0,79.32148626817448
gdr_tabular_t7_a0.1,0,77,0,79.48303715670436
gdr_tabular_t7_a0.1,0,78,0,79.48303715670436
gdr_tabular_t7_a0.1,0,79,0,79.32148626817448
gdr_tabular_t7_a0.1,0,80,0,79.32148626817448
gdr_tabular_t7_a0.1,0,81,0,79.48303715670436
gdr_tabular_t7_a0.1,0,82,0,79.48303715670436
gdr_tabular_t7_a0.1,0,83,0,79.32148626817448
gdr_tabular_t7_a0.1,0,84,0,79.32148626817448
gdr_tabular_t7_a0.1,0,85,0,79.32148626817448
gdr_tabular_t7_a0.1,0,86,0,79.64458804523424
gdr_tabular_t7_a0.1,0,87,0,79.1599353796446
gdr_tabular_t7_a0.1,0,88,0,79.48303715670436
gdr_tabular_t7_a0.1,0,89,0,79.48303715670436
gdr_tabular_t7_a0.1,0,90,0,79.48303715670436
gdr_tabular_t7_a0.1,0,91,0,79.64458804523424
gdr_tabular_t7_a0.1,0,92,0,79.64458804523424
gdr_tabular_t7_a0.1,0,93,0,79.48303715670436
gdr_tabular_t7_a0.1,0,94,0,79.64458804523424
gdr_tabular_t7_a0.1,0,95,0,79.64458804523424
gdr_tabular_t7_a0.1,0,96,0,79.64458804523424
gdr_tabular_t7_a0.1,0,97,0,79.48303715670436
gdr_tabular_t7_a0.1,0,98,0,79.48303715670436
gdr_tabular_t7_a0.1,0,99,0,79.48303715670436
gdr_tabular_t7_a0.1,0,100,0,79.48303715670436
gdr_tabular_t7_a0.1,1,1,0,79.48303715670436
gdr_tabular_t7_a0.1,1,1,1,0.0
gdr_tabular_t7_a0.1,1,2,0,80.2907915993538
gdr_tabular_t7_a0.1,1,2,1,0.0
