Method,Train_Task,Round,Eval_Task,Accuracy
kmeans+tts_tabular_t10_a0.1,0,1,0,28.38427947598253
kmeans+tts_tabular_t10_a0.1,0,2,0,50.65502183406114
kmeans+tts_tabular_t10_a0.1,0,3,0,53.275109170305676
kmeans+tts_tabular_t10_a0.1,0,4,0,58.951965065502186
kmeans+tts_tabular_t10_a0.1,0,5,0,61.572052401746724
kmeans+tts_tabular_t10_a0.1,0,6,0,65.72052401746726
kmeans+tts_tabular_t10_a0.1,0,7,0,69.21397379912663
kmeans+tts_tabular_t10_a0.1,0,8,0,74.0174672489083
kmeans+tts_tabular_t10_a0.1,0,9,0,77.29257641921397
kmeans+tts_tabular_t10_a0.1,0,10,0,81.22270742358079
kmeans+tts_tabular_t10_a0.1,0,11,0,83.4061135371179
kmeans+tts_tabular_t10_a0.1,0,12,0,84.27947598253274
kmeans+tts_tabular_t10_a0.1,0,13,0,85.80786026200873
kmeans+tts_tabular_t10_a0.1,0,14,0,85.80786026200873
kmeans+tts_tabular_t10_a0.1,0,15,0,86.24454148471615
kmeans+tts_tabular_t10_a0.1,0,16,0,87.117903930131
kmeans+tts_tabular_t10_a0.1,0,17,0,87.55458515283843
kmeans+tts_tabular_t10_a0.1,0,18,0,87.99126637554585
kmeans+tts_tabular_t10_a0.1,0,19,0,88.20960698689956
kmeans+tts_tabular_t10_a0.1,0,20,0,88.42794759825327
kmeans+tts_tabular_t10_a0.1,0,21,0,88.8646288209607
kmeans+tts_tabular_t10_a0.1,0,22,0,89.30131004366812
kmeans+tts_tabular_t10_a0.1,0,23,0,90.17467248908297
kmeans+tts_tabular_t10_a0.1,0,24,0,90.17467248908297
kmeans+tts_tabular_t10_a0.1,0,25,0,90.61135371179039
kmeans+tts_tabular_t10_a0.1,0,26,0,91.48471615720524
kmeans+tts_tabular_t10_a0.1,0,27,0,91.70305676855895
kmeans+tts_tabular_t10_a0.1,0,28,0,92.13973799126637
kmeans+tts_tabular_t10_a0.1,0,29,0,91.92139737991266
kmeans+tts_tabular_t10_a0.1,0,30,0,91.70305676855895
kmeans+tts_tabular_t10_a0.1,0,31,0,92.13973799126637
kmeans+tts_tabular_t10_a0.1,0,32,0,92.13973799126637
kmeans+tts_tabular_t10_a0.1,0,33,0,92.35807860262008
kmeans+tts_tabular_t10_a0.1,0,34,0,92.35807860262008
kmeans+tts_tabular_t10_a0.1,0,35,0,92.35807860262008
kmeans+tts_tabular_t10_a0.1,0,36,0,92.5764192139738
kmeans+tts_tabular_t10_a0.1,0,37,0,92.5764192139738
kmeans+tts_tabular_t10_a0.1,0,38,0,92.35807860262008
kmeans+tts_tabular_t10_a0.1,0,39,0,92.79475982532752
kmeans+tts_tabular_t10_a0.1,0,40,0,92.79475982532752
kmeans+tts_tabular_t10_a0.1,0,41,0,92.79475982532752
kmeans+tts_tabular_t10_a0.1,0,42,0,92.79475982532752
kmeans+tts_tabular_t10_a0.1,0,43,0,92.5764192139738
kmeans+tts_tabular_t10_a0.1,0,44,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,45,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,46,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,47,0,92.79475982532752
kmeans+tts_tabular_t10_a0.1,0,48,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,49,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,50,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,51,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,52,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,53,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,54,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,55,0,93.01310043668123
kmeans+tts_tabular_t10_a0.1,0,56,0,93.23144104803494
kmeans+tts_tabular_t10_a0.1,0,57,0,93.23144104803494
kmeans+tts_tabular_t10_a0.1,0,58,0,93.23144104803494
kmeans+tts_tabular_t10_a0.1,0,59,0,93.23144104803494
kmeans+tts_tabular_t10_a0.1,0,60,0,93.23144104803494
kmeans+tts_tabular_t10_a0.1,0,61,0,93.23144104803494
kmeans+tts_tabular_t10_a0.1,0,62,0,93.23144104803494
