Method,Train_Task,Round,Eval_Task,Accuracy
gdr_tabular_t10_a1,0,1,0,63.53711790393013
gdr_tabular_t10_a1,0,2,0,76.63755458515284
gdr_tabular_t10_a1,0,3,0,84.06113537117903
gdr_tabular_t10_a1,0,4,0,89.95633187772926
gdr_tabular_t10_a1,0,5,0,94.32314410480349
gdr_tabular_t10_a1,0,6,0,96.72489082969432
gdr_tabular_t10_a1,0,7,0,97.16157205240175
gdr_tabular_t10_a1,0,8,0,97.16157205240175
gdr_tabular_t10_a1,0,9,0,97.16157205240175
gdr_tabular_t10_a1,0,10,0,97.16157205240175
gdr_tabular_t10_a1,0,11,0,97.37991266375546
gdr_tabular_t10_a1,0,12,0,97.16157205240175
gdr_tabular_t10_a1,0,13,0,97.16157205240175
gdr_tabular_t10_a1,0,14,0,97.16157205240175
gdr_tabular_t10_a1,0,15,0,97.16157205240175
gdr_tabular_t10_a1,0,16,0,97.16157205240175
gdr_tabular_t10_a1,0,17,0,97.37991266375546
gdr_tabular_t10_a1,0,18,0,97.37991266375546
gdr_tabular_t10_a1,0,19,0,97.59825327510917
gdr_tabular_t10_a1,0,20,0,97.59825327510917
gdr_tabular_t10_a1,0,21,0,97.59825327510917
gdr_tabular_t10_a1,0,22,0,97.59825327510917
gdr_tabular_t10_a1,0,23,0,97.59825327510917
gdr_tabular_t10_a1,0,24,0,97.59825327510917
gdr_tabular_t10_a1,0,25,0,97.59825327510917
gdr_tabular_t10_a1,0,26,0,97.59825327510917
gdr_tabular_t10_a1,0,27,0,97.59825327510917
gdr_tabular_t10_a1,0,28,0,97.59825327510917
gdr_tabular_t10_a1,0,29,0,97.59825327510917
gdr_tabular_t10_a1,0,30,0,97.59825327510917
gdr_tabular_t10_a1,0,31,0,97.59825327510917
gdr_tabular_t10_a1,0,32,0,97.59825327510917
gdr_tabular_t10_a1,0,33,0,97.59825327510917
gdr_tabular_t10_a1,0,34,0,97.81659388646288
gdr_tabular_t10_a1,0,35,0,98.2532751091703
gdr_tabular_t10_a1,0,36,0,98.2532751091703
gdr_tabular_t10_a1,0,37,0,98.2532751091703
gdr_tabular_t10_a1,0,38,0,98.2532751091703
gdr_tabular_t10_a1,0,39,0,98.2532751091703
gdr_tabular_t10_a1,0,40,0,98.0349344978166
gdr_tabular_t10_a1,0,41,0,98.2532751091703
gdr_tabular_t10_a1,0,42,0,98.2532751091703
gdr_tabular_t10_a1,0,43,0,98.2532751091703
gdr_tabular_t10_a1,0,44,0,98.2532751091703
gdr_tabular_t10_a1,0,45,0,98.2532751091703
gdr_tabular_t10_a1,0,46,0,98.47161572052401
gdr_tabular_t10_a1,0,47,0,98.47161572052401
gdr_tabular_t10_a1,0,48,0,98.47161572052401
gdr_tabular_t10_a1,0,49,0,98.47161572052401
gdr_tabular_t10_a1,0,50,0,98.47161572052401
gdr_tabular_t10_a1,0,51,0,98.47161572052401
gdr_tabular_t10_a1,0,52,0,98.68995633187772
gdr_tabular_t10_a1,0,53,0,98.68995633187772
gdr_tabular_t10_a1,0,54,0,98.47161572052401
gdr_tabular_t10_a1,0,55,0,98.68995633187772
gdr_tabular_t10_a1,0,56,0,98.68995633187772
gdr_tabular_t10_a1,0,57,0,98.68995633187772
gdr_tabular_t10_a1,0,58,0,98.68995633187772
gdr_tabular_t10_a1,0,59,0,98.68995633187772
gdr_tabular_t10_a1,0,60,0,98.68995633187772
gdr_tabular_t10_a1,0,61,0,98.68995633187772
gdr_tabular_t10_a1,0,62,0,98.68995633187772
gdr_tabular_t10_a1,0,63,0,98.68995633187772
gdr_tabular_t10_a1,0,64,0,98.68995633187772
gdr_tabular_t10_a1,0,65,0,98.68995633187772
gdr_tabular_t10_a1,0,66,0,98.68995633187772
gdr_tabular_t10_a1,0,67,0,98.68995633187772
gdr_tabular_t10_a1,0,68,0,98.68995633187772
gdr_tabular_t10_a1,0,69,0,98.68995633187772
gdr_tabular_t10_a1,0,70,0,98.68995633187772
gdr_tabular_t10_a1,0,71,0,98.68995633187772
gdr_tabular_t10_a1,0,72,0,98.68995633187772
gdr_tabular_t10_a1,0,73,0,98.68995633187772
gdr_tabular_t10_a1,0,74,0,98.68995633187772
gdr_tabular_t10_a1,0,75,0,98.68995633187772
gdr_tabular_t10_a1,0,76,0,98.68995633187772
gdr_tabular_t10_a1,0,77,0,98.68995633187772
gdr_tabular_t10_a1,0,78,0,98.68995633187772
gdr_tabular_t10_a1,0,79,0,98.68995633187772
gdr_tabular_t10_a1,0,80,0,98.68995633187772
gdr_tabular_t10_a1,0,81,0,98.68995633187772
gdr_tabular_t10_a1,0,82,0,98.68995633187772
gdr_tabular_t10_a1,0,83,0,98.68995633187772
gdr_tabular_t10_a1,0,84,0,98.68995633187772
gdr_tabular_t10_a1,0,85,0,98.68995633187772
gdr_tabular_t10_a1,0,86,0,98.68995633187772
gdr_tabular_t10_a1,0,87,0,98.68995633187772
gdr_tabular_t10_a1,0,88,0,98.68995633187772
gdr_tabular_t10_a1,0,89,0,98.68995633187772
gdr_tabular_t10_a1,0,90,0,98.68995633187772
gdr_tabular_t10_a1,0,91,0,98.68995633187772
gdr_tabular_t10_a1,0,92,0,98.68995633187772
gdr_tabular_t10_a1,0,93,0,98.68995633187772
gdr_tabular_t10_a1,0,94,0,98.68995633187772
gdr_tabular_t10_a1,0,95,0,98.68995633187772
gdr_tabular_t10_a1,0,96,0,98.68995633187772
gdr_tabular_t10_a1,0,97,0,98.68995633187772
gdr_tabular_t10_a1,0,98,0,98.68995633187772
gdr_tabular_t10_a1,0,99,0,98.68995633187772
gdr_tabular_t10_a1,0,100,0,98.68995633187772
gdr_tabular_t10_a1,1,1,0,98.90829694323143
gdr_tabular_t10_a1,1,1,1,0.0
gdr_tabular_t10_a1,1,2,0,98.47161572052401
gdr_tabular_t10_a1,1,2,1,0.0
gdr_tabular_t10_a1,1,3,0,98.2532751091703
gdr_tabular_t10_a1,1,3,1,17.872340425531913
gdr_tabular_t10_a1,1,4,0,92.13973799126637
gdr_tabular_t10_a1,1,4,1,41.702127659574465
gdr_tabular_t10_a1,1,5,0,85.37117903930131
gdr_tabular_t10_a1,1,5,1,72.76595744680851
gdr_tabular_t10_a1,1,6,0,76.85589519650655
gdr_tabular_t10_a1,1,6,1,86.17021276595744
gdr_tabular_t10_a1,1,7,0,68.5589519650655
gdr_tabular_t10_a1,1,7,1,92.55319148936171
gdr_tabular_t10_a1,1,8,0,62.22707423580786
gdr_tabular_t10_a1,1,8,1,93.82978723404256
gdr_tabular_t10_a1,1,9,0,59.82532751091703
gdr_tabular_t10_a1,1,9,1,93.82978723404256
gdr_tabular_t10_a1,1,10,0,56.55021834061135
gdr_tabular_t10_a1,1,10,1,94.04255319148936
gdr_tabular_t10_a1,1,11,0,54.366812227074234
gdr_tabular_t10_a1,1,11,1,94.46808510638297
gdr_tabular_t10_a1,1,12,0,54.366812227074234
gdr_tabular_t10_a1,1,12,1,94.8936170212766
gdr_tabular_t10_a1,1,13,0,53.930131004366814
gdr_tabular_t10_a1,1,13,1,94.8936170212766
gdr_tabular_t10_a1,1,14,0,54.585152838427945
gdr_tabular_t10_a1,1,14,1,94.8936170212766
gdr_tabular_t10_a1,1,15,0,57.4235807860262
gdr_tabular_t10_a1,1,15,1,95.31914893617021
gdr_tabular_t10_a1,1,16,0,58.51528384279476
gdr_tabular_t10_a1,1,16,1,95.74468085106383
gdr_tabular_t10_a1,1,17,0,59.1703056768559
gdr_tabular_t10_a1,1,17,1,95.53191489361703
gdr_tabular_t10_a1,1,18,0,60.917030567685586
gdr_tabular_t10_a1,1,18,1,95.74468085106383
gdr_tabular_t10_a1,1,19,0,63.31877729257642
gdr_tabular_t10_a1,1,19,1,95.53191489361703
gdr_tabular_t10_a1,1,20,0,64.19213973799127
gdr_tabular_t10_a1,1,20,1,95.74468085106383
gdr_tabular_t10_a1,1,21,0,64.41048034934498
gdr_tabular_t10_a1,1,21,1,95.53191489361703
gdr_tabular_t10_a1,1,22,0,64.19213973799127
gdr_tabular_t10_a1,1,22,1,95.53191489361703
gdr_tabular_t10_a1,1,23,0,65.28384279475982
gdr_tabular_t10_a1,1,23,1,95.74468085106383
gdr_tabular_t10_a1,1,24,0,66.8122270742358
gdr_tabular_t10_a1,1,24,1,95.95744680851064
gdr_tabular_t10_a1,1,25,0,68.77729257641921
gdr_tabular_t10_a1,1,25,1,96.17021276595744
gdr_tabular_t10_a1,1,26,0,70.52401746724891
gdr_tabular_t10_a1,1,26,1,96.38297872340425
gdr_tabular_t10_a1,1,27,0,70.3056768558952
gdr_tabular_t10_a1,1,27,1,96.38297872340425
gdr_tabular_t10_a1,1,28,0,70.74235807860262
gdr_tabular_t10_a1,1,28,1,96.59574468085107
gdr_tabular_t10_a1,1,29,0,72.0524017467249
gdr_tabular_t10_a1,1,29,1,96.80851063829788
gdr_tabular_t10_a1,1,30,0,73.36244541484716
gdr_tabular_t10_a1,1,30,1,97.44680851063829
gdr_tabular_t10_a1,1,31,0,74.0174672489083
gdr_tabular_t10_a1,1,31,1,97.44680851063829
gdr_tabular_t10_a1,1,32,0,74.0174672489083
gdr_tabular_t10_a1,1,32,1,97.65957446808511
gdr_tabular_t10_a1,1,33,0,74.45414847161572
gdr_tabular_t10_a1,1,33,1,97.65957446808511
gdr_tabular_t10_a1,1,34,0,74.67248908296943
gdr_tabular_t10_a1,1,34,1,97.65957446808511
gdr_tabular_t10_a1,1,35,0,75.10917030567686
gdr_tabular_t10_a1,1,35,1,97.65957446808511
gdr_tabular_t10_a1,1,36,0,75.10917030567686
gdr_tabular_t10_a1,1,36,1,97.65957446808511
gdr_tabular_t10_a1,1,37,0,76.20087336244542
gdr_tabular_t10_a1,1,37,1,97.65957446808511
gdr_tabular_t10_a1,1,38,0,76.41921397379913
gdr_tabular_t10_a1,1,38,1,97.87234042553192
gdr_tabular_t10_a1,1,39,0,76.63755458515284
gdr_tabular_t10_a1,1,39,1,97.65957446808511
gdr_tabular_t10_a1,1,40,0,77.07423580786026
gdr_tabular_t10_a1,1,40,1,97.65957446808511
gdr_tabular_t10_a1,1,41,0,77.07423580786026
gdr_tabular_t10_a1,1,41,1,97.87234042553192
gdr_tabular_t10_a1,1,42,0,77.51091703056768
gdr_tabular_t10_a1,1,42,1,97.65957446808511
gdr_tabular_t10_a1,1,43,0,77.7292576419214
gdr_tabular_t10_a1,1,43,1,97.65957446808511
gdr_tabular_t10_a1,1,44,0,78.16593886462883
gdr_tabular_t10_a1,1,44,1,97.65957446808511
gdr_tabular_t10_a1,1,45,0,77.7292576419214
gdr_tabular_t10_a1,1,45,1,97.65957446808511
gdr_tabular_t10_a1,1,46,0,78.16593886462883
gdr_tabular_t10_a1,1,46,1,98.08510638297872
gdr_tabular_t10_a1,1,47,0,77.9475982532751
gdr_tabular_t10_a1,1,47,1,97.87234042553192
gdr_tabular_t10_a1,1,48,0,77.9475982532751
gdr_tabular_t10_a1,1,48,1,97.65957446808511
gdr_tabular_t10_a1,1,49,0,78.16593886462883
gdr_tabular_t10_a1,1,49,1,98.08510638297872
gdr_tabular_t10_a1,1,50,0,78.60262008733625
gdr_tabular_t10_a1,1,50,1,98.29787234042553
gdr_tabular_t10_a1,1,51,0,78.60262008733625
gdr_tabular_t10_a1,1,51,1,98.29787234042553
gdr_tabular_t10_a1,1,52,0,78.60262008733625
gdr_tabular_t10_a1,1,52,1,98.29787234042553
gdr_tabular_t10_a1,1,53,0,78.82096069868996
gdr_tabular_t10_a1,1,53,1,98.08510638297872
gdr_tabular_t10_a1,1,54,0,78.82096069868996
gdr_tabular_t10_a1,1,54,1,98.08510638297872
gdr_tabular_t10_a1,1,55,0,78.82096069868996
gdr_tabular_t10_a1,1,55,1,98.08510638297872
gdr_tabular_t10_a1,1,56,0,79.03930131004367
gdr_tabular_t10_a1,1,56,1,98.29787234042553
gdr_tabular_t10_a1,1,57,0,79.03930131004367
gdr_tabular_t10_a1,1,57,1,98.08510638297872
gdr_tabular_t10_a1,1,58,0,79.03930131004367
gdr_tabular_t10_a1,1,58,1,98.08510638297872
gdr_tabular_t10_a1,1,59,0,79.03930131004367
gdr_tabular_t10_a1,1,59,1,98.08510638297872
gdr_tabular_t10_a1,1,60,0,79.25764192139738
gdr_tabular_t10_a1,1,60,1,98.29787234042553
gdr_tabular_t10_a1,1,61,0,79.6943231441048
gdr_tabular_t10_a1,1,61,1,98.29787234042553
gdr_tabular_t10_a1,1,62,0,79.91266375545851
gdr_tabular_t10_a1,1,62,1,98.29787234042553
gdr_tabular_t10_a1,1,63,0,79.6943231441048
gdr_tabular_t10_a1,1,63,1,98.29787234042553
gdr_tabular_t10_a1,1,64,0,80.13100436681222
gdr_tabular_t10_a1,1,64,1,98.29787234042553
gdr_tabular_t10_a1,1,65,0,79.91266375545851
gdr_tabular_t10_a1,1,65,1,98.29787234042553
gdr_tabular_t10_a1,1,66,0,79.91266375545851
gdr_tabular_t10_a1,1,66,1,98.29787234042553
gdr_tabular_t10_a1,1,67,0,79.91266375545851
gdr_tabular_t10_a1,1,67,1,98.29787234042553
gdr_tabular_t10_a1,1,68,0,80.34934497816595
gdr_tabular_t10_a1,1,68,1,98.29787234042553
gdr_tabular_t10_a1,1,69,0,80.56768558951966
gdr_tabular_t10_a1,1,69,1,98.29787234042553
gdr_tabular_t10_a1,1,70,0,80.13100436681222
gdr_tabular_t10_a1,1,70,1,98.29787234042553
gdr_tabular_t10_a1,1,71,0,80.56768558951966
gdr_tabular_t10_a1,1,71,1,98.29787234042553
gdr_tabular_t10_a1,1,72,0,80.78602620087337
gdr_tabular_t10_a1,1,72,1,98.29787234042553
gdr_tabular_t10_a1,1,73,0,81.00436681222708
gdr_tabular_t10_a1,1,73,1,98.29787234042553
gdr_tabular_t10_a1,1,74,0,80.34934497816595
gdr_tabular_t10_a1,1,74,1,98.29787234042553
gdr_tabular_t10_a1,1,75,0,80.56768558951966
gdr_tabular_t10_a1,1,75,1,98.29787234042553
gdr_tabular_t10_a1,1,76,0,80.78602620087337
gdr_tabular_t10_a1,1,76,1,98.29787234042553
gdr_tabular_t10_a1,1,77,0,80.56768558951966
gdr_tabular_t10_a1,1,77,1,98.51063829787235
gdr_tabular_t10_a1,1,78,0,80.78602620087337
gdr_tabular_t10_a1,1,78,1,98.29787234042553
gdr_tabular_t10_a1,1,79,0,80.78602620087337
gdr_tabular_t10_a1,1,79,1,98.29787234042553
gdr_tabular_t10_a1,1,80,0,80.78602620087337
gdr_tabular_t10_a1,1,80,1,98.29787234042553
gdr_tabular_t10_a1,1,81,0,80.78602620087337
gdr_tabular_t10_a1,1,81,1,98.29787234042553
gdr_tabular_t10_a1,1,82,0,80.78602620087337
gdr_tabular_t10_a1,1,82,1,98.29787234042553
gdr_tabular_t10_a1,1,83,0,81.00436681222708
gdr_tabular_t10_a1,1,83,1,98.29787234042553
gdr_tabular_t10_a1,1,84,0,81.00436681222708
gdr_tabular_t10_a1,1,84,1,98.29787234042553
gdr_tabular_t10_a1,1,85,0,81.00436681222708
gdr_tabular_t10_a1,1,85,1,98.51063829787235
gdr_tabular_t10_a1,1,86,0,80.78602620087337
gdr_tabular_t10_a1,1,86,1,98.29787234042553
gdr_tabular_t10_a1,1,87,0,80.78602620087337
gdr_tabular_t10_a1,1,87,1,98.29787234042553
gdr_tabular_t10_a1,1,88,0,81.00436681222708
gdr_tabular_t10_a1,1,88,1,98.29787234042553
gdr_tabular_t10_a1,1,89,0,80.78602620087337
gdr_tabular_t10_a1,1,89,1,98.29787234042553
gdr_tabular_t10_a1,1,90,0,80.78602620087337
gdr_tabular_t10_a1,1,90,1,98.29787234042553
gdr_tabular_t10_a1,1,91,0,81.00436681222708
gdr_tabular_t10_a1,1,91,1,98.51063829787235
gdr_tabular_t10_a1,1,92,0,81.00436681222708
gdr_tabular_t10_a1,1,92,1,98.51063829787235
gdr_tabular_t10_a1,1,93,0,81.22270742358079
gdr_tabular_t10_a1,1,93,1,98.51063829787235
gdr_tabular_t10_a1,1,94,0,81.22270742358079
gdr_tabular_t10_a1,1,94,1,98.29787234042553
gdr_tabular_t10_a1,1,95,0,81.22270742358079
gdr_tabular_t10_a1,1,95,1,98.51063829787235
gdr_tabular_t10_a1,1,96,0,81.4410480349345
gdr_tabular_t10_a1,1,96,1,98.51063829787235
gdr_tabular_t10_a1,1,97,0,81.00436681222708
gdr_tabular_t10_a1,1,97,1,98.29787234042553
gdr_tabular_t10_a1,1,98,0,81.4410480349345
gdr_tabular_t10_a1,1,98,1,98.29787234042553
gdr_tabular_t10_a1,1,99,0,80.78602620087337
gdr_tabular_t10_a1,1,99,1,98.29787234042553
gdr_tabular_t10_a1,1,100,0,80.78602620087337
gdr_tabular_t10_a1,1,100,1,98.29787234042553
