Method,Train_Task,Round,Eval_Task,Accuracy
none_tabular_t7_a0.1,0,1,0,41.680129240710826
none_tabular_t7_a0.1,0,2,0,47.011308562197094
none_tabular_t7_a0.1,0,3,0,52.34248788368336
none_tabular_t7_a0.1,0,4,0,57.51211631663974
none_tabular_t7_a0.1,0,5,0,60.74313408723748
none_tabular_t7_a0.1,0,6,0,63.166397415185784
none_tabular_t7_a0.1,0,7,0,66.23586429725364
none_tabular_t7_a0.1,0,8,0,67.8513731825525
none_tabular_t7_a0.1,0,9,0,69.1437802907916
none_tabular_t7_a0.1,0,10,0,69.46688206785137
none_tabular_t7_a0.1,0,11,0,69.62843295638126
none_tabular_t7_a0.1,0,12,0,70.27463651050081
none_tabular_t7_a0.1,0,13,0,70.59773828756059
none_tabular_t7_a0.1,0,14,0,71.08239095315024
none_tabular_t7_a0.1,0,15,0,71.5670436187399
none_tabular_t7_a0.1,0,16,0,71.40549273021001
none_tabular_t7_a0.1,0,17,0,71.72859450726979
none_tabular_t7_a0.1,0,18,0,71.89014539579968
none_tabular_t7_a0.1,0,19,0,72.53634894991923
none_tabular_t7_a0.1,0,20,0,72.85945072697899
none_tabular_t7_a0.1,0,21,0,73.18255250403877
none_tabular_t7_a0.1,0,22,0,73.18255250403877
none_tabular_t7_a0.1,0,23,0,73.34410339256866
none_tabular_t7_a0.1,0,24,0,73.66720516962843
none_tabular_t7_a0.1,0,25,0,73.99030694668821
none_tabular_t7_a0.1,0,26,0,74.95961227786754
none_tabular_t7_a0.1,0,27,0,75.2827140549273
none_tabular_t7_a0.1,0,28,0,75.2827140549273
none_tabular_t7_a0.1,0,29,0,75.60581583198707
none_tabular_t7_a0.1,0,30,0,75.76736672051696
none_tabular_t7_a0.1,0,31,0,75.92891760904685
none_tabular_t7_a0.1,0,32,0,76.25201938610662
none_tabular_t7_a0.1,0,33,0,76.41357027463651
none_tabular_t7_a0.1,0,34,0,76.25201938610662
none_tabular_t7_a0.1,0,35,0,76.41357027463651
none_tabular_t7_a0.1,0,36,0,76.41357027463651
none_tabular_t7_a0.1,0,37,0,76.89822294022618
none_tabular_t7_a0.1,0,38,0,77.05977382875606
none_tabular_t7_a0.1,0,39,0,77.05977382875606
none_tabular_t7_a0.1,0,40,0,77.05977382875606
none_tabular_t7_a0.1,0,41,0,77.22132471728594
none_tabular_t7_a0.1,0,42,0,77.54442649434571
none_tabular_t7_a0.1,0,43,0,77.54442649434571
none_tabular_t7_a0.1,0,44,0,77.54442649434571
none_tabular_t7_a0.1,0,45,0,77.86752827140549
none_tabular_t7_a0.1,0,46,0,78.02907915993538
none_tabular_t7_a0.1,0,47,0,78.02907915993538
none_tabular_t7_a0.1,0,48,0,78.35218093699515
none_tabular_t7_a0.1,0,49,0,78.35218093699515
none_tabular_t7_a0.1,0,50,0,78.35218093699515
none_tabular_t7_a0.1,0,51,0,78.83683360258482
none_tabular_t7_a0.1,0,52,0,78.83683360258482
none_tabular_t7_a0.1,0,53,0,78.9983844911147
none_tabular_t7_a0.1,0,54,0,78.9983844911147
none_tabular_t7_a0.1,0,55,0,78.9983844911147
none_tabular_t7_a0.1,0,56,0,78.83683360258482
none_tabular_t7_a0.1,0,57,0,79.1599353796446
none_tabular_t7_a0.1,0,58,0,78.9983844911147
none_tabular_t7_a0.1,0,59,0,78.83683360258482
none_tabular_t7_a0.1,0,60,0,78.67528271405493
none_tabular_t7_a0.1,0,61,0,78.83683360258482
none_tabular_t7_a0.1,0,62,0,78.83683360258482
none_tabular_t7_a0.1,0,63,0,78.9983844911147
none_tabular_t7_a0.1,0,64,0,78.83683360258482
none_tabular_t7_a0.1,0,65,0,78.83683360258482
none_tabular_t7_a0.1,0,66,0,78.9983844911147
none_tabular_t7_a0.1,0,67,0,78.9983844911147
none_tabular_t7_a0.1,0,68,0,78.83683360258482
none_tabular_t7_a0.1,0,69,0,78.9983844911147
none_tabular_t7_a0.1,0,70,0,78.67528271405493
none_tabular_t7_a0.1,0,71,0,78.67528271405493
none_tabular_t7_a0.1,0,72,0,78.67528271405493
none_tabular_t7_a0.1,0,73,0,78.67528271405493
none_tabular_t7_a0.1,0,74,0,78.67528271405493
none_tabular_t7_a0.1,0,75,0,78.83683360258482
none_tabular_t7_a0.1,0,76,0,78.9983844911147
none_tabular_t7_a0.1,0,77,0,79.1599353796446
none_tabular_t7_a0.1,0,78,0,78.9983844911147
none_tabular_t7_a0.1,0,79,0,78.83683360258482
none_tabular_t7_a0.1,0,80,0,78.83683360258482
none_tabular_t7_a0.1,0,81,0,78.83683360258482
none_tabular_t7_a0.1,0,82,0,78.83683360258482
none_tabular_t7_a0.1,0,83,0,78.83683360258482
none_tabular_t7_a0.1,0,84,0,78.83683360258482
none_tabular_t7_a0.1,0,85,0,78.9983844911147
none_tabular_t7_a0.1,0,86,0,78.9983844911147
none_tabular_t7_a0.1,0,87,0,78.9983844911147
none_tabular_t7_a0.1,0,88,0,78.9983844911147
none_tabular_t7_a0.1,0,89,0,78.9983844911147
none_tabular_t7_a0.1,0,90,0,78.9983844911147
none_tabular_t7_a0.1,0,91,0,78.9983844911147
none_tabular_t7_a0.1,0,92,0,79.1599353796446
none_tabular_t7_a0.1,0,93,0,79.64458804523424
none_tabular_t7_a0.1,0,94,0,78.9983844911147
none_tabular_t7_a0.1,0,95,0,78.9983844911147
none_tabular_t7_a0.1,0,96,0,78.9983844911147
none_tabular_t7_a0.1,0,97,0,78.9983844911147
none_tabular_t7_a0.1,0,98,0,78.9983844911147
none_tabular_t7_a0.1,0,99,0,78.9983844911147
none_tabular_t7_a0.1,0,100,0,78.9983844911147
