Method,Train_Task,Round,Eval_Task,Accuracy
gdr+tts_tabular_t3_a0.1,0,1,0,30.05068790731354
gdr+tts_tabular_t3_a0.1,0,2,0,44.822592324402606
gdr+tts_tabular_t3_a0.1,0,3,0,54.38088341781318
gdr+tts_tabular_t3_a0.1,0,4,0,57.639391745112235
gdr+tts_tabular_t3_a0.1,0,5,0,60.46343229543809
gdr+tts_tabular_t3_a0.1,0,6,0,62.70818247646633
gdr+tts_tabular_t3_a0.1,0,7,0,64.22881969587256
gdr+tts_tabular_t3_a0.1,0,8,0,65.53222302679218
gdr+tts_tabular_t3_a0.1,0,9,0,67.48732802317161
gdr+tts_tabular_t3_a0.1,0,10,0,69.08037653874004
gdr+tts_tabular_t3_a0.1,0,11,0,70.09413468501086
gdr+tts_tabular_t3_a0.1,0,12,0,71.18030412744388
gdr+tts_tabular_t3_a0.1,0,13,0,71.97682838522809
gdr+tts_tabular_t3_a0.1,0,14,0,72.41129616220131
gdr+tts_tabular_t3_a0.1,0,15,0,73.42505430847213
gdr+tts_tabular_t3_a0.1,0,16,0,74.43881245474294
gdr+tts_tabular_t3_a0.1,0,17,0,75.16292541636496
gdr+tts_tabular_t3_a0.1,0,18,0,75.38015930485156
gdr+tts_tabular_t3_a0.1,0,19,0,75.81462708182477
gdr+tts_tabular_t3_a0.1,0,20,0,76.53874004344678
gdr+tts_tabular_t3_a0.1,0,21,0,77.4076755973932
gdr+tts_tabular_t3_a0.1,0,22,0,77.9145546705286
gdr+tts_tabular_t3_a0.1,0,23,0,77.9869659666908
gdr+tts_tabular_t3_a0.1,0,24,0,78.34902244750181
gdr+tts_tabular_t3_a0.1,0,25,0,78.27661115133961
gdr+tts_tabular_t3_a0.1,0,26,0,78.34902244750181
gdr+tts_tabular_t3_a0.1,0,27,0,78.63866763215061
gdr+tts_tabular_t3_a0.1,0,28,0,79.29036929761043
gdr+tts_tabular_t3_a0.1,0,29,0,79.07313540912382
gdr+tts_tabular_t3_a0.1,0,30,0,79.36278059377263
gdr+tts_tabular_t3_a0.1,0,31,0,79.65242577842143
gdr+tts_tabular_t3_a0.1,0,32,0,79.50760318609703
gdr+tts_tabular_t3_a0.1,0,33,0,79.72483707458363
gdr+tts_tabular_t3_a0.1,0,34,0,79.86965966690803
gdr+tts_tabular_t3_a0.1,0,35,0,80.08689355539464
gdr+tts_tabular_t3_a0.1,0,36,0,80.23171614771904
gdr+tts_tabular_t3_a0.1,0,37,0,80.30412744388124
gdr+tts_tabular_t3_a0.1,0,38,0,80.30412744388124
gdr+tts_tabular_t3_a0.1,0,39,0,80.44895003620564
gdr+tts_tabular_t3_a0.1,0,40,0,80.44895003620564
gdr+tts_tabular_t3_a0.1,0,41,0,80.88341781317885
gdr+tts_tabular_t3_a0.1,0,42,0,80.66618392469225
gdr+tts_tabular_t3_a0.1,0,43,0,81.53511947863866
gdr+tts_tabular_t3_a0.1,0,44,0,81.02824040550325
gdr+tts_tabular_t3_a0.1,0,45,0,81.53511947863866
gdr+tts_tabular_t3_a0.1,0,46,0,81.53511947863866
gdr+tts_tabular_t3_a0.1,0,47,0,81.46270818247646
gdr+tts_tabular_t3_a0.1,0,48,0,81.82476466328747
gdr+tts_tabular_t3_a0.1,0,49,0,82.11440984793627
gdr+tts_tabular_t3_a0.1,0,50,0,81.82476466328747
gdr+tts_tabular_t3_a0.1,0,51,0,81.67994207096307
gdr+tts_tabular_t3_a0.1,0,52,0,82.04199855177407
gdr+tts_tabular_t3_a0.1,0,53,0,82.04199855177407
gdr+tts_tabular_t3_a0.1,0,54,0,81.96958725561187
gdr+tts_tabular_t3_a0.1,0,55,0,82.33164373642288
gdr+tts_tabular_t3_a0.1,0,56,0,82.25923244026067
gdr+tts_tabular_t3_a0.1,0,57,0,82.40405503258508
gdr+tts_tabular_t3_a0.1,0,58,0,82.40405503258508
gdr+tts_tabular_t3_a0.1,0,59,0,82.62128892107168
gdr+tts_tabular_t3_a0.1,0,60,0,82.76611151339608
gdr+tts_tabular_t3_a0.1,0,61,0,82.76611151339608
gdr+tts_tabular_t3_a0.1,0,62,0,82.76611151339608
gdr+tts_tabular_t3_a0.1,0,63,0,82.62128892107168
gdr+tts_tabular_t3_a0.1,0,64,0,82.76611151339608
gdr+tts_tabular_t3_a0.1,0,65,0,82.98334540188269
gdr+tts_tabular_t3_a0.1,0,66,0,83.12816799420709
gdr+tts_tabular_t3_a0.1,0,67,0,82.69370021723388
gdr+tts_tabular_t3_a0.1,0,68,0,82.76611151339608
gdr+tts_tabular_t3_a0.1,0,69,0,82.98334540188269
gdr+tts_tabular_t3_a0.1,0,70,0,82.98334540188269
gdr+tts_tabular_t3_a0.1,0,71,0,82.76611151339608
gdr+tts_tabular_t3_a0.1,0,72,0,82.83852280955828
gdr+tts_tabular_t3_a0.1,0,73,0,82.98334540188269
gdr+tts_tabular_t3_a0.1,0,74,0,82.98334540188269
gdr+tts_tabular_t3_a0.1,0,75,0,82.69370021723388
gdr+tts_tabular_t3_a0.1,0,76,0,82.47646632874728
gdr+tts_tabular_t3_a0.1,0,77,0,82.91093410572049
gdr+tts_tabular_t3_a0.1,0,78,0,82.98334540188269
gdr+tts_tabular_t3_a0.1,0,79,0,82.76611151339608
gdr+tts_tabular_t3_a0.1,0,80,0,82.54887762490948
