Method,Train_Task,Round,Eval_Task,Accuracy
svd_kmeans+tts_tabular_t7_a0.1,0,1,0,42.32633279483037
svd_kmeans+tts_tabular_t7_a0.1,0,2,0,47.33441033925686
svd_kmeans+tts_tabular_t7_a0.1,0,3,0,52.988691437802906
svd_kmeans+tts_tabular_t7_a0.1,0,4,0,57.996768982229405
svd_kmeans+tts_tabular_t7_a0.1,0,5,0,60.90468497576737
svd_kmeans+tts_tabular_t7_a0.1,0,6,0,63.48949919224556
svd_kmeans+tts_tabular_t7_a0.1,0,7,0,66.5589660743134
svd_kmeans+tts_tabular_t7_a0.1,0,8,0,68.49757673667204
svd_kmeans+tts_tabular_t7_a0.1,0,9,0,69.30533117932148
svd_kmeans+tts_tabular_t7_a0.1,0,10,0,69.62843295638126
svd_kmeans+tts_tabular_t7_a0.1,0,11,0,69.78998384491115
svd_kmeans+tts_tabular_t7_a0.1,0,12,0,70.27463651050081
svd_kmeans+tts_tabular_t7_a0.1,0,13,0,70.59773828756059
svd_kmeans+tts_tabular_t7_a0.1,0,14,0,70.59773828756059
svd_kmeans+tts_tabular_t7_a0.1,0,15,0,71.24394184168013
svd_kmeans+tts_tabular_t7_a0.1,0,16,0,71.5670436187399
svd_kmeans+tts_tabular_t7_a0.1,0,17,0,71.5670436187399
svd_kmeans+tts_tabular_t7_a0.1,0,18,0,71.89014539579968
svd_kmeans+tts_tabular_t7_a0.1,0,19,0,72.69789983844912
svd_kmeans+tts_tabular_t7_a0.1,0,20,0,73.02100161550888
svd_kmeans+tts_tabular_t7_a0.1,0,21,0,73.34410339256866
svd_kmeans+tts_tabular_t7_a0.1,0,22,0,73.34410339256866
svd_kmeans+tts_tabular_t7_a0.1,0,23,0,73.18255250403877
svd_kmeans+tts_tabular_t7_a0.1,0,24,0,73.82875605815832
svd_kmeans+tts_tabular_t7_a0.1,0,25,0,74.1518578352181
svd_kmeans+tts_tabular_t7_a0.1,0,26,0,75.12116316639741
svd_kmeans+tts_tabular_t7_a0.1,0,27,0,75.44426494345718
svd_kmeans+tts_tabular_t7_a0.1,0,28,0,75.44426494345718
svd_kmeans+tts_tabular_t7_a0.1,0,29,0,75.92891760904685
svd_kmeans+tts_tabular_t7_a0.1,0,30,0,76.09046849757674
svd_kmeans+tts_tabular_t7_a0.1,0,31,0,76.09046849757674
svd_kmeans+tts_tabular_t7_a0.1,0,32,0,76.89822294022618
svd_kmeans+tts_tabular_t7_a0.1,0,33,0,76.89822294022618
svd_kmeans+tts_tabular_t7_a0.1,0,34,0,76.89822294022618
svd_kmeans+tts_tabular_t7_a0.1,0,35,0,77.05977382875606
svd_kmeans+tts_tabular_t7_a0.1,0,36,0,77.22132471728594
svd_kmeans+tts_tabular_t7_a0.1,0,37,0,77.22132471728594
svd_kmeans+tts_tabular_t7_a0.1,0,38,0,77.22132471728594
svd_kmeans+tts_tabular_t7_a0.1,0,39,0,77.7059773828756
svd_kmeans+tts_tabular_t7_a0.1,0,40,0,77.86752827140549
svd_kmeans+tts_tabular_t7_a0.1,0,41,0,77.7059773828756
svd_kmeans+tts_tabular_t7_a0.1,0,42,0,77.86752827140549
svd_kmeans+tts_tabular_t7_a0.1,0,43,0,78.19063004846527
svd_kmeans+tts_tabular_t7_a0.1,0,44,0,78.19063004846527
svd_kmeans+tts_tabular_t7_a0.1,0,45,0,78.35218093699515
svd_kmeans+tts_tabular_t7_a0.1,0,46,0,78.35218093699515
svd_kmeans+tts_tabular_t7_a0.1,0,47,0,78.35218093699515
svd_kmeans+tts_tabular_t7_a0.1,0,48,0,78.35218093699515
