Method,Train_Task,Round,Eval_Task,Accuracy
kmeans+tts_tabular_t7_a1,0,1,0,51.21163166397415
kmeans+tts_tabular_t7_a1,0,2,0,60.096930533117934
kmeans+tts_tabular_t7_a1,0,3,0,67.52827140549273
kmeans+tts_tabular_t7_a1,0,4,0,75.44426494345718
kmeans+tts_tabular_t7_a1,0,5,0,81.42164781906301
kmeans+tts_tabular_t7_a1,0,6,0,85.94507269789983
kmeans+tts_tabular_t7_a1,0,7,0,86.75282714054927
kmeans+tts_tabular_t7_a1,0,8,0,88.69143780290791
kmeans+tts_tabular_t7_a1,0,9,0,89.98384491114702
kmeans+tts_tabular_t7_a1,0,10,0,91.11470113085622
kmeans+tts_tabular_t7_a1,0,11,0,91.437802907916
kmeans+tts_tabular_t7_a1,0,12,0,91.76090468497577
kmeans+tts_tabular_t7_a1,0,13,0,92.40710823909531
kmeans+tts_tabular_t7_a1,0,14,0,92.73021001615508
kmeans+tts_tabular_t7_a1,0,15,0,92.73021001615508
kmeans+tts_tabular_t7_a1,0,16,0,92.89176090468497
kmeans+tts_tabular_t7_a1,0,17,0,93.05331179321486
kmeans+tts_tabular_t7_a1,0,18,0,93.21486268174475
kmeans+tts_tabular_t7_a1,0,19,0,93.53796445880452
kmeans+tts_tabular_t7_a1,0,20,0,93.8610662358643
kmeans+tts_tabular_t7_a1,0,21,0,93.69951534733441
kmeans+tts_tabular_t7_a1,0,22,0,93.8610662358643
kmeans+tts_tabular_t7_a1,0,23,0,94.02261712439419
kmeans+tts_tabular_t7_a1,0,24,0,94.02261712439419
kmeans+tts_tabular_t7_a1,0,25,0,94.34571890145396
kmeans+tts_tabular_t7_a1,0,26,0,94.18416801292408
kmeans+tts_tabular_t7_a1,0,27,0,94.18416801292408
kmeans+tts_tabular_t7_a1,0,28,0,94.02261712439419
kmeans+tts_tabular_t7_a1,0,29,0,94.02261712439419
kmeans+tts_tabular_t7_a1,0,30,0,94.18416801292408
kmeans+tts_tabular_t7_a1,0,31,0,94.34571890145396
kmeans+tts_tabular_t7_a1,0,32,0,94.50726978998385
kmeans+tts_tabular_t7_a1,0,33,0,94.50726978998385
kmeans+tts_tabular_t7_a1,0,34,0,94.34571890145396
kmeans+tts_tabular_t7_a1,0,35,0,94.50726978998385
kmeans+tts_tabular_t7_a1,0,36,0,94.50726978998385
kmeans+tts_tabular_t7_a1,0,37,0,94.50726978998385
kmeans+tts_tabular_t7_a1,0,38,0,94.83037156704361
kmeans+tts_tabular_t7_a1,0,39,0,94.83037156704361
kmeans+tts_tabular_t7_a1,0,40,0,94.83037156704361
kmeans+tts_tabular_t7_a1,0,41,0,94.9919224555735
kmeans+tts_tabular_t7_a1,0,42,0,95.15347334410339
kmeans+tts_tabular_t7_a1,0,43,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,44,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,45,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,46,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,47,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,48,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,49,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,50,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,51,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,52,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,53,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,54,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,55,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,56,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,57,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,58,0,95.15347334410339
kmeans+tts_tabular_t7_a1,0,59,0,95.15347334410339
kmeans+tts_tabular_t7_a1,0,60,0,95.15347334410339
kmeans+tts_tabular_t7_a1,0,61,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,62,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,63,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,64,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,65,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,66,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,67,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,68,0,95.47657512116317
kmeans+tts_tabular_t7_a1,0,69,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,70,0,95.31502423263328
kmeans+tts_tabular_t7_a1,0,71,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,72,0,95.79967689822294
kmeans+tts_tabular_t7_a1,0,73,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,74,0,95.47657512116317
kmeans+tts_tabular_t7_a1,0,75,0,95.47657512116317
kmeans+tts_tabular_t7_a1,0,76,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,77,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,78,0,95.79967689822294
kmeans+tts_tabular_t7_a1,0,79,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,80,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,81,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,82,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,83,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,84,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,85,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,86,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,87,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,88,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,89,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,90,0,95.79967689822294
kmeans+tts_tabular_t7_a1,0,91,0,95.79967689822294
kmeans+tts_tabular_t7_a1,0,92,0,95.79967689822294
kmeans+tts_tabular_t7_a1,0,93,0,95.79967689822294
kmeans+tts_tabular_t7_a1,0,94,0,95.79967689822294
kmeans+tts_tabular_t7_a1,0,95,0,95.79967689822294
kmeans+tts_tabular_t7_a1,0,96,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,97,0,95.63812600969305
kmeans+tts_tabular_t7_a1,0,98,0,95.79967689822294
kmeans+tts_tabular_t7_a1,0,99,0,95.79967689822294
kmeans+tts_tabular_t7_a1,0,100,0,95.79967689822294
kmeans+tts_tabular_t7_a1,1,1,0,95.79967689822294
kmeans+tts_tabular_t7_a1,1,1,1,0.0
kmeans+tts_tabular_t7_a1,1,2,0,96.60743134087238
kmeans+tts_tabular_t7_a1,1,2,1,0.0
kmeans+tts_tabular_t7_a1,1,3,0,96.76898222940225
kmeans+tts_tabular_t7_a1,1,3,1,7.037643207855973
kmeans+tts_tabular_t7_a1,1,4,0,96.76898222940225
kmeans+tts_tabular_t7_a1,1,4,1,27.659574468085108
kmeans+tts_tabular_t7_a1,1,5,0,90.63004846526655
kmeans+tts_tabular_t7_a1,1,5,1,41.89852700490999
kmeans+tts_tabular_t7_a1,1,6,0,81.58319870759289
kmeans+tts_tabular_t7_a1,1,6,1,55.97381342062193
kmeans+tts_tabular_t7_a1,1,7,0,75.12116316639741
kmeans+tts_tabular_t7_a1,1,7,1,65.79378068739771
kmeans+tts_tabular_t7_a1,1,8,0,70.59773828756059
kmeans+tts_tabular_t7_a1,1,8,1,71.52209492635025
kmeans+tts_tabular_t7_a1,1,9,0,64.62035541195476
kmeans+tts_tabular_t7_a1,1,9,1,75.77741407528642
kmeans+tts_tabular_t7_a1,1,10,0,59.45072697899838
kmeans+tts_tabular_t7_a1,1,10,1,77.41407528641571
kmeans+tts_tabular_t7_a1,1,11,0,54.44264943457189
kmeans+tts_tabular_t7_a1,1,11,1,79.21440261865794
kmeans+tts_tabular_t7_a1,1,12,0,53.150242326332794
kmeans+tts_tabular_t7_a1,1,12,1,81.17839607201309
kmeans+tts_tabular_t7_a1,1,13,0,46.849757673667206
kmeans+tts_tabular_t7_a1,1,13,1,81.99672667757774
kmeans+tts_tabular_t7_a1,1,14,0,42.32633279483037
kmeans+tts_tabular_t7_a1,1,14,1,82.65139116202946
kmeans+tts_tabular_t7_a1,1,15,0,38.77221324717286
kmeans+tts_tabular_t7_a1,1,15,1,83.63338788870703
kmeans+tts_tabular_t7_a1,1,16,0,30.21001615508885
kmeans+tts_tabular_t7_a1,1,16,1,84.12438625204582
kmeans+tts_tabular_t7_a1,1,17,0,29.563812600969307
kmeans+tts_tabular_t7_a1,1,17,1,84.45171849427169
kmeans+tts_tabular_t7_a1,1,18,0,28.75605815831987
kmeans+tts_tabular_t7_a1,1,18,1,85.1063829787234
kmeans+tts_tabular_t7_a1,1,19,0,24.7172859450727
kmeans+tts_tabular_t7_a1,1,19,1,85.59738134206219
kmeans+tts_tabular_t7_a1,1,20,0,21.647819063004846
kmeans+tts_tabular_t7_a1,1,20,1,86.2520458265139
kmeans+tts_tabular_t7_a1,1,21,0,17.447495961227787
kmeans+tts_tabular_t7_a1,1,21,1,86.08837970540098
kmeans+tts_tabular_t7_a1,1,22,0,16.478190630048466
kmeans+tts_tabular_t7_a1,1,22,1,86.2520458265139
kmeans+tts_tabular_t7_a1,1,23,0,15.18578352180937
kmeans+tts_tabular_t7_a1,1,23,1,86.2520458265139
kmeans+tts_tabular_t7_a1,1,24,0,14.378029079159935
