Method,Train_Task,Round,Eval_Task,Accuracy
gdr_tabular_t3_a1,0,1,0,41.41926140477914
gdr_tabular_t3_a1,0,2,0,57.85662563359884
gdr_tabular_t3_a1,0,3,0,69.22519913106444
gdr_tabular_t3_a1,0,4,0,74.00434467776974
gdr_tabular_t3_a1,0,5,0,77.26285300506879
gdr_tabular_t3_a1,0,6,0,79.21795800144822
gdr_tabular_t3_a1,0,7,0,81.17306299782766
gdr_tabular_t3_a1,0,8,0,81.82476466328747
gdr_tabular_t3_a1,0,9,0,82.11440984793627
gdr_tabular_t3_a1,0,10,0,83.34540188269371
gdr_tabular_t3_a1,0,11,0,84.28674873280232
gdr_tabular_t3_a1,0,12,0,84.43157132512673
gdr_tabular_t3_a1,0,13,0,85.01086169442434
gdr_tabular_t3_a1,0,14,0,85.51774076755974
gdr_tabular_t3_a1,0,15,0,85.80738595220855
gdr_tabular_t3_a1,0,16,0,86.16944243301955
gdr_tabular_t3_a1,0,17,0,86.60391020999276
gdr_tabular_t3_a1,0,18,0,87.18320057929037
gdr_tabular_t3_a1,0,19,0,87.40043446777698
gdr_tabular_t3_a1,0,20,0,87.47284576393918
gdr_tabular_t3_a1,0,21,0,88.05213613323679
gdr_tabular_t3_a1,0,22,0,88.41419261404779
gdr_tabular_t3_a1,0,23,0,88.848660391021
gdr_tabular_t3_a1,0,24,0,89.0658942795076
gdr_tabular_t3_a1,0,25,0,89.50036205648081
gdr_tabular_t3_a1,0,26,0,89.1383055756698
gdr_tabular_t3_a1,0,27,0,89.50036205648081
gdr_tabular_t3_a1,0,28,0,89.71759594496741
gdr_tabular_t3_a1,0,29,0,89.71759594496741
gdr_tabular_t3_a1,0,30,0,90.15206372194062
gdr_tabular_t3_a1,0,31,0,90.36929761042722
gdr_tabular_t3_a1,0,32,0,90.58653149891383
gdr_tabular_t3_a1,0,33,0,90.65894279507603
gdr_tabular_t3_a1,0,34,0,90.80376538740043
gdr_tabular_t3_a1,0,35,0,90.94858797972483
gdr_tabular_t3_a1,0,36,0,91.23823316437364
gdr_tabular_t3_a1,0,37,0,91.52787834902244
gdr_tabular_t3_a1,0,38,0,91.60028964518465
gdr_tabular_t3_a1,0,39,0,91.60028964518465
gdr_tabular_t3_a1,0,40,0,91.81752353367125
gdr_tabular_t3_a1,0,41,0,91.96234612599565
gdr_tabular_t3_a1,0,42,0,91.96234612599565
gdr_tabular_t3_a1,0,43,0,92.25199131064446
gdr_tabular_t3_a1,0,44,0,92.32440260680666
gdr_tabular_t3_a1,0,45,0,92.39681390296886
gdr_tabular_t3_a1,0,46,0,92.68645908761766
gdr_tabular_t3_a1,0,47,0,92.83128167994207
gdr_tabular_t3_a1,0,48,0,92.75887038377986
gdr_tabular_t3_a1,0,49,0,92.83128167994207
gdr_tabular_t3_a1,0,50,0,92.75887038377986
gdr_tabular_t3_a1,0,51,0,92.90369297610427
gdr_tabular_t3_a1,0,52,0,93.04851556842867
gdr_tabular_t3_a1,0,53,0,93.04851556842867
gdr_tabular_t3_a1,0,54,0,93.04851556842867
gdr_tabular_t3_a1,0,55,0,93.12092686459087
gdr_tabular_t3_a1,0,56,0,93.26574945691527
gdr_tabular_t3_a1,0,57,0,93.48298334540188
gdr_tabular_t3_a1,0,58,0,93.33816075307747
gdr_tabular_t3_a1,0,59,0,93.41057204923968
gdr_tabular_t3_a1,0,60,0,93.41057204923968
gdr_tabular_t3_a1,0,61,0,93.33816075307747
gdr_tabular_t3_a1,0,62,0,93.33816075307747
gdr_tabular_t3_a1,0,63,0,93.41057204923968
gdr_tabular_t3_a1,0,64,0,93.55539464156408
gdr_tabular_t3_a1,0,65,0,93.70021723388848
gdr_tabular_t3_a1,0,66,0,93.62780593772628
gdr_tabular_t3_a1,0,67,0,93.70021723388848
gdr_tabular_t3_a1,0,68,0,93.62780593772628
gdr_tabular_t3_a1,0,69,0,93.55539464156408
gdr_tabular_t3_a1,0,70,0,93.55539464156408
gdr_tabular_t3_a1,0,71,0,93.55539464156408
gdr_tabular_t3_a1,0,72,0,93.55539464156408
gdr_tabular_t3_a1,0,73,0,93.77262853005068
gdr_tabular_t3_a1,0,74,0,93.70021723388848
gdr_tabular_t3_a1,0,75,0,93.84503982621288
gdr_tabular_t3_a1,0,76,0,93.84503982621288
gdr_tabular_t3_a1,0,77,0,93.77262853005068
gdr_tabular_t3_a1,0,78,0,93.84503982621288
gdr_tabular_t3_a1,0,79,0,93.84503982621288
gdr_tabular_t3_a1,0,80,0,93.98986241853729
gdr_tabular_t3_a1,0,81,0,93.77262853005068
gdr_tabular_t3_a1,0,82,0,93.77262853005068
gdr_tabular_t3_a1,0,83,0,93.84503982621288
gdr_tabular_t3_a1,0,84,0,93.91745112237508
gdr_tabular_t3_a1,0,85,0,93.98986241853729
gdr_tabular_t3_a1,0,86,0,93.98986241853729
gdr_tabular_t3_a1,0,87,0,93.98986241853729
gdr_tabular_t3_a1,0,88,0,93.98986241853729
gdr_tabular_t3_a1,0,89,0,93.98986241853729
gdr_tabular_t3_a1,0,90,0,94.06227371469949
gdr_tabular_t3_a1,0,91,0,93.91745112237508
gdr_tabular_t3_a1,0,92,0,93.98986241853729
gdr_tabular_t3_a1,0,93,0,93.98986241853729
gdr_tabular_t3_a1,0,94,0,94.06227371469949
gdr_tabular_t3_a1,0,95,0,94.06227371469949
gdr_tabular_t3_a1,0,96,0,93.98986241853729
gdr_tabular_t3_a1,0,97,0,94.06227371469949
gdr_tabular_t3_a1,0,98,0,94.13468501086169
gdr_tabular_t3_a1,0,99,0,94.06227371469949
gdr_tabular_t3_a1,0,100,0,94.20709630702389
gdr_tabular_t3_a1,1,1,0,90.80376538740043
gdr_tabular_t3_a1,1,1,1,1.8076644974692697
gdr_tabular_t3_a1,1,2,0,84.21433743664012
gdr_tabular_t3_a1,1,2,1,45.98698481561822
gdr_tabular_t3_a1,1,3,0,66.6908037653874
gdr_tabular_t3_a1,1,3,1,76.78958785249458
