Method,Train_Task,Round,Eval_Task,Accuracy
random+tts_tabular_t5_a0.1,0,1,0,36.314655172413794
random+tts_tabular_t5_a0.1,0,2,0,51.616379310344826
random+tts_tabular_t5_a0.1,0,3,0,57.974137931034484
random+tts_tabular_t5_a0.1,0,4,0,60.02155172413793
random+tts_tabular_t5_a0.1,0,5,0,62.39224137931034
random+tts_tabular_t5_a0.1,0,6,0,64.87068965517241
random+tts_tabular_t5_a0.1,0,7,0,66.59482758620689
random+tts_tabular_t5_a0.1,0,8,0,68.75
random+tts_tabular_t5_a0.1,0,9,0,70.15086206896552
random+tts_tabular_t5_a0.1,0,10,0,71.55172413793103
random+tts_tabular_t5_a0.1,0,11,0,72.84482758620689
random+tts_tabular_t5_a0.1,0,12,0,74.24568965517241
random+tts_tabular_t5_a0.1,0,13,0,75.86206896551724
random+tts_tabular_t5_a0.1,0,14,0,77.58620689655173
random+tts_tabular_t5_a0.1,0,15,0,78.23275862068965
random+tts_tabular_t5_a0.1,0,16,0,79.95689655172414
random+tts_tabular_t5_a0.1,0,17,0,80.38793103448276
random+tts_tabular_t5_a0.1,0,18,0,80.71120689655173
random+tts_tabular_t5_a0.1,0,19,0,81.35775862068965
random+tts_tabular_t5_a0.1,0,20,0,81.57327586206897
random+tts_tabular_t5_a0.1,0,21,0,81.78879310344827
random+tts_tabular_t5_a0.1,0,22,0,82.32758620689656
random+tts_tabular_t5_a0.1,0,23,0,82.32758620689656
random+tts_tabular_t5_a0.1,0,24,0,82.65086206896552
random+tts_tabular_t5_a0.1,0,25,0,82.65086206896552
random+tts_tabular_t5_a0.1,0,26,0,82.97413793103448
random+tts_tabular_t5_a0.1,0,27,0,83.29741379310344
random+tts_tabular_t5_a0.1,0,28,0,83.51293103448276
random+tts_tabular_t5_a0.1,0,29,0,83.62068965517241
random+tts_tabular_t5_a0.1,0,30,0,83.94396551724138
random+tts_tabular_t5_a0.1,0,31,0,83.94396551724138
random+tts_tabular_t5_a0.1,0,32,0,83.94396551724138
random+tts_tabular_t5_a0.1,0,33,0,83.83620689655173
random+tts_tabular_t5_a0.1,0,34,0,84.05172413793103
random+tts_tabular_t5_a0.1,0,35,0,84.05172413793103
random+tts_tabular_t5_a0.1,0,36,0,84.15948275862068
random+tts_tabular_t5_a0.1,0,37,0,83.94396551724138
random+tts_tabular_t5_a0.1,0,38,0,84.05172413793103
random+tts_tabular_t5_a0.1,0,39,0,84.05172413793103
random+tts_tabular_t5_a0.1,0,40,0,84.15948275862068
random+tts_tabular_t5_a0.1,0,41,0,84.05172413793103
random+tts_tabular_t5_a0.1,0,42,0,84.26724137931035
random+tts_tabular_t5_a0.1,0,43,0,84.48275862068965
random+tts_tabular_t5_a0.1,0,44,0,84.26724137931035
random+tts_tabular_t5_a0.1,0,45,0,84.48275862068965
random+tts_tabular_t5_a0.1,0,46,0,84.375
random+tts_tabular_t5_a0.1,0,47,0,84.59051724137932
random+tts_tabular_t5_a0.1,0,48,0,84.48275862068965
random+tts_tabular_t5_a0.1,0,49,0,84.375
random+tts_tabular_t5_a0.1,0,50,0,84.48275862068965
random+tts_tabular_t5_a0.1,0,51,0,84.80603448275862
random+tts_tabular_t5_a0.1,0,52,0,83.94396551724138
random+tts_tabular_t5_a0.1,0,53,0,84.05172413793103
random+tts_tabular_t5_a0.1,0,54,0,84.375
random+tts_tabular_t5_a0.1,0,55,0,84.26724137931035
random+tts_tabular_t5_a0.1,0,56,0,84.59051724137932
random+tts_tabular_t5_a0.1,0,57,0,84.48275862068965
random+tts_tabular_t5_a0.1,0,58,0,84.48275862068965
random+tts_tabular_t5_a0.1,0,59,0,84.59051724137932
random+tts_tabular_t5_a0.1,0,60,0,84.48275862068965
random+tts_tabular_t5_a0.1,0,61,0,84.59051724137932
random+tts_tabular_t5_a0.1,0,62,0,84.375
random+tts_tabular_t5_a0.1,0,63,0,84.80603448275862
random+tts_tabular_t5_a0.1,0,64,0,84.80603448275862
random+tts_tabular_t5_a0.1,0,65,0,84.80603448275862
random+tts_tabular_t5_a0.1,0,66,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,67,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,68,0,84.91379310344827
random+tts_tabular_t5_a0.1,0,69,0,84.91379310344827
random+tts_tabular_t5_a0.1,0,70,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,71,0,84.91379310344827
random+tts_tabular_t5_a0.1,0,72,0,84.91379310344827
random+tts_tabular_t5_a0.1,0,73,0,84.91379310344827
random+tts_tabular_t5_a0.1,0,74,0,84.91379310344827
random+tts_tabular_t5_a0.1,0,75,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,76,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,77,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,78,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,79,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,80,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,81,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,82,0,85.12931034482759
random+tts_tabular_t5_a0.1,0,83,0,85.12931034482759
random+tts_tabular_t5_a0.1,0,84,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,85,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,86,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,87,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,88,0,85.12931034482759
random+tts_tabular_t5_a0.1,0,89,0,85.12931034482759
random+tts_tabular_t5_a0.1,0,90,0,85.12931034482759
random+tts_tabular_t5_a0.1,0,91,0,85.12931034482759
random+tts_tabular_t5_a0.1,0,92,0,85.12931034482759
random+tts_tabular_t5_a0.1,0,93,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,94,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,95,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,96,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,97,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,98,0,85.02155172413794
random+tts_tabular_t5_a0.1,0,99,0,85.12931034482759
random+tts_tabular_t5_a0.1,0,100,0,85.12931034482759
random+tts_tabular_t5_a0.1,1,1,0,80.38793103448276
random+tts_tabular_t5_a0.1,1,1,1,0.0
random+tts_tabular_t5_a0.1,1,2,0,82.4353448275862
random+tts_tabular_t5_a0.1,1,2,1,0.0
random+tts_tabular_t5_a0.1,1,3,0,87.82327586206897
random+tts_tabular_t5_a0.1,1,3,1,0.0
random+tts_tabular_t5_a0.1,1,4,0,79.74137931034483
random+tts_tabular_t5_a0.1,1,4,1,10.533333333333333
random+tts_tabular_t5_a0.1,1,5,0,80.0646551724138
random+tts_tabular_t5_a0.1,1,5,1,25.866666666666667
random+tts_tabular_t5_a0.1,1,6,0,62.5
random+tts_tabular_t5_a0.1,1,6,1,35.46666666666667
random+tts_tabular_t5_a0.1,1,7,0,59.59051724137931
random+tts_tabular_t5_a0.1,1,7,1,43.333333333333336
random+tts_tabular_t5_a0.1,1,8,0,55.172413793103445
random+tts_tabular_t5_a0.1,1,8,1,51.46666666666667
random+tts_tabular_t5_a0.1,1,9,0,61.314655172413794
random+tts_tabular_t5_a0.1,1,9,1,53.6
random+tts_tabular_t5_a0.1,1,10,0,43.64224137931034
random+tts_tabular_t5_a0.1,1,10,1,53.46666666666667
random+tts_tabular_t5_a0.1,1,11,0,40.30172413793103
random+tts_tabular_t5_a0.1,1,11,1,56.93333333333333
random+tts_tabular_t5_a0.1,1,12,0,38.4698275862069
random+tts_tabular_t5_a0.1,1,12,1,60.0
random+tts_tabular_t5_a0.1,1,13,0,33.081896551724135
random+tts_tabular_t5_a0.1,1,13,1,61.2
random+tts_tabular_t5_a0.1,1,14,0,32.435344827586206
