Method,Train_Task,Round,Eval_Task,Accuracy
gdr+tts,0,1,0,25.0
gdr+tts,0,2,0,33.15
gdr+tts,0,3,0,28.65
gdr+tts,0,4,0,45.675
gdr+tts,0,5,0,38.75
gdr+tts,0,6,0,56.75
gdr+tts,0,7,0,45.65
gdr+tts,0,8,0,58.2
gdr+tts,0,9,0,52.05
gdr+tts,0,10,0,63.625
gdr+tts,0,11,0,56.975
gdr+tts,0,12,0,65.675
gdr+tts,0,13,0,60.825
gdr+tts,0,14,0,66.3
gdr+tts,0,15,0,64.1
gdr+tts,0,16,0,65.1
gdr+tts,0,17,0,65.925
gdr+tts,0,18,0,68.875
gdr+tts,0,19,0,67.775
gdr+tts,0,20,0,71.425
gdr+tts,0,21,0,74.0
gdr+tts,0,22,0,73.0
gdr+tts,0,23,0,73.35
gdr+tts,0,24,0,74.775
gdr+tts,0,25,0,73.825
gdr+tts,0,26,0,75.9
gdr+tts,0,27,0,76.4
gdr+tts,0,28,0,76.075
gdr+tts,0,29,0,76.2
gdr+tts,0,30,0,77.25
gdr+tts,0,31,0,77.7
gdr+tts,0,32,0,77.375
gdr+tts,0,33,0,78.05
gdr+tts,0,34,0,77.925
gdr+tts,0,35,0,77.8
gdr+tts,0,36,0,77.85
gdr+tts,0,37,0,77.975
gdr+tts,0,38,0,78.25
gdr+tts,0,39,0,78.025
gdr+tts,0,40,0,78.525
gdr+tts,0,41,0,78.6
gdr+tts,0,42,0,78.225
gdr+tts,0,43,0,78.375
gdr+tts,0,44,0,78.575
gdr+tts,0,45,0,78.675
gdr+tts,0,46,0,78.725
gdr+tts,0,47,0,78.625
gdr+tts,0,48,0,78.625
gdr+tts,0,49,0,78.775
gdr+tts,0,50,0,78.85
gdr+tts,1,1,0,0.05
gdr+tts,1,1,1,33.333333333333336
gdr+tts,1,2,0,0.0
gdr+tts,1,2,1,33.333333333333336
gdr+tts,1,3,0,0.0
gdr+tts,1,3,1,40.93333333333333
gdr+tts,1,4,0,1.7
gdr+tts,1,4,1,35.9
gdr+tts,1,5,0,14.725
gdr+tts,1,5,1,46.9
gdr+tts,1,6,0,17.4
gdr+tts,1,6,1,37.666666666666664
gdr+tts,1,7,0,25.65
gdr+tts,1,7,1,51.2
gdr+tts,1,8,0,21.525
gdr+tts,1,8,1,51.9
gdr+tts,1,9,0,34.775
gdr+tts,1,9,1,47.63333333333333
gdr+tts,1,10,0,29.725
gdr+tts,1,10,1,52.8
gdr+tts,1,11,0,36.025
gdr+tts,1,11,1,59.266666666666666
gdr+tts,1,12,0,34.775
gdr+tts,1,12,1,59.9
gdr+tts,1,13,0,29.975
gdr+tts,1,13,1,55.56666666666667
gdr+tts,1,14,0,30.1
gdr+tts,1,14,1,63.53333333333333
gdr+tts,1,15,0,31.4
gdr+tts,1,15,1,59.733333333333334
gdr+tts,1,16,0,30.35
gdr+tts,1,16,1,62.13333333333333
gdr+tts,1,17,0,44.025
gdr+tts,1,17,1,51.833333333333336
gdr+tts,1,18,0,33.025
gdr+tts,1,18,1,65.5
gdr+tts,1,19,0,34.075
gdr+tts,1,19,1,64.93333333333334
gdr+tts,1,20,0,33.65
gdr+tts,1,20,1,67.46666666666667
gdr+tts,1,21,0,39.925
gdr+tts,1,21,1,64.53333333333333
gdr+tts,1,22,0,45.0
gdr+tts,1,22,1,62.166666666666664
gdr+tts,1,23,0,41.175
gdr+tts,1,23,1,65.66666666666667
gdr+tts,1,24,0,42.4
gdr+tts,1,24,1,67.33333333333333
gdr+tts,1,25,0,46.775
gdr+tts,1,25,1,64.9
gdr+tts,1,26,0,45.475
gdr+tts,1,26,1,66.4
gdr+tts,1,27,0,44.45
gdr+tts,1,27,1,67.23333333333333
gdr+tts,1,28,0,46.875
gdr+tts,1,28,1,65.06666666666666
gdr+tts,1,29,0,44.625
gdr+tts,1,29,1,68.46666666666667
gdr+tts,1,30,0,44.45
gdr+tts,1,30,1,70.06666666666666
gdr+tts,1,31,0,45.45
gdr+tts,1,31,1,68.26666666666667
gdr+tts,1,32,0,47.975
gdr+tts,1,32,1,67.73333333333333
gdr+tts,1,33,0,45.575
gdr+tts,1,33,1,71.4
gdr+tts,1,34,0,46.65
gdr+tts,1,34,1,69.53333333333333
gdr+tts,1,35,0,43.275
gdr+tts,1,35,1,71.3
gdr+tts,1,36,0,45.025
gdr+tts,1,36,1,71.96666666666667
gdr+tts,1,37,0,44.675
gdr+tts,1,37,1,73.36666666666666
gdr+tts,1,38,0,45.55
gdr+tts,1,38,1,71.36666666666666
gdr+tts,1,39,0,45.55
gdr+tts,1,39,1,71.66666666666667
gdr+tts,1,40,0,44.75
gdr+tts,1,40,1,72.83333333333333
gdr+tts,1,41,0,44.425
gdr+tts,1,41,1,70.96666666666667
gdr+tts,1,42,0,45.3
gdr+tts,1,42,1,72.63333333333334
gdr+tts,1,43,0,45.65
gdr+tts,1,43,1,72.3
