Method,Train_Task,Round,Eval_Task,Accuracy
gdr,0,1,0,6.45
gdr,0,2,0,13.2
gdr,0,3,0,20.05
gdr,0,4,0,26.75
gdr,0,5,0,26.3
gdr,0,6,0,30.05
gdr,0,7,0,32.9
gdr,0,8,0,30.7
gdr,0,9,0,33.8
gdr,0,10,0,35.6
gdr,0,11,0,35.75
gdr,0,12,0,36.05
gdr,0,13,0,33.8
gdr,0,14,0,39.0
gdr,0,15,0,35.9
gdr,0,16,0,41.8
gdr,0,17,0,41.75
gdr,0,18,0,43.25
gdr,0,19,0,43.95
gdr,0,20,0,41.5
gdr,0,21,0,43.35
gdr,0,22,0,44.85
gdr,0,23,0,45.1
gdr,0,24,0,46.55
gdr,0,25,0,45.95
gdr,0,26,0,46.5
gdr,0,27,0,47.1
gdr,0,28,0,47.65
gdr,0,29,0,47.65
gdr,0,30,0,48.35
gdr,0,31,0,48.55
gdr,0,32,0,48.9
gdr,0,33,0,49.6
gdr,0,34,0,49.95
gdr,0,35,0,51.0
gdr,0,36,0,50.0
gdr,0,37,0,50.45
gdr,0,38,0,50.25
gdr,0,39,0,50.15
gdr,0,40,0,51.0
gdr,0,41,0,51.35
gdr,0,42,0,51.15
gdr,0,43,0,51.15
gdr,0,44,0,51.25
gdr,0,45,0,51.9
gdr,0,46,0,52.05
gdr,0,47,0,51.6
gdr,0,48,0,51.9
gdr,0,49,0,52.0
gdr,0,50,0,52.15
gdr,1,1,0,0.0
gdr,1,1,1,34.5
gdr,1,2,0,0.5
gdr,1,2,1,38.5
gdr,1,3,0,3.25
gdr,1,3,1,36.5
gdr,1,4,0,4.25
gdr,1,4,1,44.45
gdr,1,5,0,4.8
gdr,1,5,1,44.75
gdr,1,6,0,5.15
gdr,1,6,1,47.1
gdr,1,7,0,3.5
gdr,1,7,1,41.45
gdr,1,8,0,6.0
gdr,1,8,1,42.1
gdr,1,9,0,7.45
gdr,1,9,1,49.6
gdr,1,10,0,5.35
gdr,1,10,1,46.45
gdr,1,11,0,7.1
gdr,1,11,1,50.65
gdr,1,12,0,7.75
gdr,1,12,1,49.85
gdr,1,13,0,7.5
gdr,1,13,1,51.45
gdr,1,14,0,9.2
gdr,1,14,1,52.7
gdr,1,15,0,8.05
gdr,1,15,1,52.85
gdr,1,16,0,7.6
gdr,1,16,1,53.75
gdr,1,17,0,7.45
gdr,1,17,1,56.0
gdr,1,18,0,6.6
gdr,1,18,1,20.85
gdr,1,19,0,4.95
gdr,1,19,1,48.55
gdr,1,20,0,7.6
gdr,1,20,1,53.7
gdr,1,21,0,7.3
gdr,1,21,1,53.45
gdr,1,22,0,7.7
gdr,1,22,1,55.65
gdr,1,23,0,8.95
gdr,1,23,1,52.85
gdr,1,24,0,7.85
gdr,1,24,1,55.75
gdr,1,25,0,8.25
gdr,1,25,1,57.55
gdr,1,26,0,8.45
gdr,1,26,1,53.8
gdr,1,27,0,8.75
gdr,1,27,1,57.55
gdr,1,28,0,8.9
gdr,1,28,1,58.05
gdr,1,29,0,8.35
gdr,1,29,1,59.1
gdr,1,30,0,8.9
gdr,1,30,1,58.15
gdr,1,31,0,8.25
gdr,1,31,1,58.45
gdr,1,32,0,9.0
gdr,1,32,1,58.8
gdr,1,33,0,8.45
gdr,1,33,1,59.5
gdr,1,34,0,8.7
gdr,1,34,1,58.9
gdr,1,35,0,8.5
gdr,1,35,1,59.75
gdr,1,36,0,8.65
gdr,1,36,1,59.15
gdr,1,37,0,9.05
gdr,1,37,1,59.35
gdr,1,38,0,8.7
gdr,1,38,1,60.65
gdr,1,39,0,8.6
gdr,1,39,1,59.8
gdr,1,40,0,8.6
gdr,1,40,1,60.25
gdr,1,41,0,8.85
gdr,1,41,1,60.1
gdr,1,42,0,8.8
gdr,1,42,1,59.7
gdr,1,43,0,8.75
gdr,1,43,1,59.95
gdr,1,44,0,8.85
gdr,1,44,1,60.25
gdr,1,45,0,8.85
gdr,1,45,1,60.15
gdr,1,46,0,8.85
gdr,1,46,1,60.4
gdr,1,47,0,8.85
gdr,1,47,1,60.6
gdr,1,48,0,8.5
gdr,1,48,1,60.35
gdr,1,49,0,8.45
gdr,1,49,1,60.5
gdr,1,50,0,8.55
gdr,1,50,1,60.2
gdr,2,1,0,0.1
gdr,2,1,1,0.0
gdr,2,1,2,35.4
gdr,2,2,0,5.6
gdr,2,2,1,0.2
gdr,2,2,2,46.9
gdr,2,3,0,4.45
gdr,2,3,1,0.75
gdr,2,3,2,46.0
gdr,2,4,0,6.4
gdr,2,4,1,2.95
gdr,2,4,2,49.45
gdr,2,5,0,7.6
gdr,2,5,1,5.25
gdr,2,5,2,48.95
gdr,2,6,0,8.75
gdr,2,6,1,7.25
gdr,2,6,2,52.8
gdr,2,7,0,7.65
gdr,2,7,1,8.05
gdr,2,7,2,53.05
gdr,2,8,0,8.7
gdr,2,8,1,9.15
gdr,2,8,2,54.35
gdr,2,9,0,8.5
gdr,2,9,1,9.25
gdr,2,9,2,53.85
gdr,2,10,0,9.55
gdr,2,10,1,9.15
gdr,2,10,2,55.1
gdr,2,11,0,8.9
gdr,2,11,1,10.75
gdr,2,11,2,55.3
gdr,2,12,0,8.35
gdr,2,12,1,9.7
gdr,2,12,2,55.65
gdr,2,13,0,3.45
gdr,2,13,1,4.4
gdr,2,13,2,43.0
gdr,2,14,0,8.45
gdr,2,14,1,9.95
gdr,2,14,2,54.35
gdr,2,15,0,9.3
gdr,2,15,1,10.45
gdr,2,15,2,56.85
gdr,2,16,0,8.05
gdr,2,16,1,8.9
gdr,2,16,2,57.0
gdr,2,17,0,9.35
gdr,2,17,1,12.15
gdr,2,17,2,57.6
gdr,2,18,0,9.5
gdr,2,18,1,10.25
gdr,2,18,2,58.9
gdr,2,19,0,9.75
gdr,2,19,1,12.85
gdr,2,19,2,58.6
gdr,2,20,0,9.8
gdr,2,20,1,11.8
gdr,2,20,2,58.6
gdr,2,21,0,8.9
gdr,2,21,1,12.2
gdr,2,21,2,58.35
gdr,2,22,0,8.95
gdr,2,22,1,9.8
gdr,2,22,2,58.35
gdr,2,23,0,9.3
gdr,2,23,1,9.7
gdr,2,23,2,58.3
gdr,2,24,0,9.0
gdr,2,24,1,10.2
gdr,2,24,2,58.65
gdr,2,25,0,9.95
gdr,2,25,1,11.4
gdr,2,25,2,60.05
gdr,2,26,0,9.7
gdr,2,26,1,11.0
gdr,2,26,2,60.45
gdr,2,27,0,11.2
gdr,2,27,1,9.95
gdr,2,27,2,54.35
gdr,2,28,0,9.45
gdr,2,28,1,10.8
gdr,2,28,2,60.9
gdr,2,29,0,9.6
gdr,2,29,1,11.7
gdr,2,29,2,60.45
gdr,2,30,0,8.8
gdr,2,30,1,11.65
gdr,2,30,2,61.5
gdr,2,31,0,9.5
gdr,2,31,1,6.75
gdr,2,31,2,54.45
gdr,2,32,0,9.1
gdr,2,32,1,11.1
gdr,2,32,2,60.75
gdr,2,33,0,9.1
gdr,2,33,1,11.15
gdr,2,33,2,60.4
gdr,2,34,0,8.75
gdr,2,34,1,11.55
gdr,2,34,2,61.05
gdr,2,35,0,9.15
gdr,2,35,1,11.1
gdr,2,35,2,61.55
gdr,2,36,0,9.55
gdr,2,36,1,11.15
gdr,2,36,2,61.9
gdr,2,37,0,9.4
gdr,2,37,1,9.75
gdr,2,37,2,59.8
gdr,2,38,0,9.25
gdr,2,38,1,12.05
gdr,2,38,2,62.5
gdr,2,39,0,9.75
gdr,2,39,1,11.65
gdr,2,39,2,62.0
gdr,2,40,0,9.75
gdr,2,40,1,11.65
gdr,2,40,2,61.8
gdr,2,41,0,9.55
gdr,2,41,1,11.7
gdr,2,41,2,61.95
gdr,2,42,0,9.3
gdr,2,42,1,10.6
gdr,2,42,2,62.45
gdr,2,43,0,9.7
gdr,2,43,1,11.4
gdr,2,43,2,62.3
gdr,2,44,0,9.55
gdr,2,44,1,11.25
