Method,Train_Task,Round,Eval_Task,Accuracy
gdr+tts,0,1,0,6.4
gdr+tts,0,2,0,13.65
gdr+tts,0,3,0,18.75
gdr+tts,0,4,0,25.8
gdr+tts,0,5,0,27.15
gdr+tts,0,6,0,29.3
gdr+tts,0,7,0,30.95
gdr+tts,0,8,0,30.9
gdr+tts,0,9,0,30.55
gdr+tts,0,10,0,35.15
gdr+tts,0,11,0,32.35
gdr+tts,0,12,0,32.8
gdr+tts,0,13,0,35.7
gdr+tts,0,14,0,40.8
gdr+tts,0,15,0,41.0
gdr+tts,0,16,0,41.35
gdr+tts,0,17,0,42.3
gdr+tts,0,18,0,43.55
gdr+tts,0,19,0,42.25
gdr+tts,0,20,0,44.8
gdr+tts,0,21,0,43.7
gdr+tts,0,22,0,44.1
gdr+tts,0,23,0,45.8
gdr+tts,0,24,0,47.45
gdr+tts,0,25,0,45.6
gdr+tts,0,26,0,45.85
gdr+tts,0,27,0,48.2
gdr+tts,0,28,0,46.3
gdr+tts,0,29,0,48.25
gdr+tts,0,30,0,48.75
gdr+tts,0,31,0,49.05
gdr+tts,0,32,0,48.55
gdr+tts,0,33,0,50.0
gdr+tts,0,34,0,49.95
gdr+tts,0,35,0,49.85
gdr+tts,0,36,0,50.3
gdr+tts,0,37,0,50.9
gdr+tts,0,38,0,50.7
gdr+tts,0,39,0,50.45
gdr+tts,0,40,0,52.0
gdr+tts,0,41,0,51.85
gdr+tts,0,42,0,51.3
gdr+tts,0,43,0,51.3
gdr+tts,0,44,0,51.8
gdr+tts,0,45,0,51.85
gdr+tts,0,46,0,51.95
gdr+tts,0,47,0,52.2
gdr+tts,0,48,0,52.7
gdr+tts,0,49,0,52.35
gdr+tts,0,50,0,52.45
gdr+tts,1,1,0,0.0
gdr+tts,1,1,1,7.0
gdr+tts,1,2,0,2.8
gdr+tts,1,2,1,7.75
gdr+tts,1,3,0,5.85
gdr+tts,1,3,1,2.45
gdr+tts,1,4,0,6.45
gdr+tts,1,4,1,9.8
gdr+tts,1,5,0,9.1
gdr+tts,1,5,1,12.0
gdr+tts,1,6,0,9.6
gdr+tts,1,6,1,12.35
gdr+tts,1,7,0,12.2
gdr+tts,1,7,1,14.2
gdr+tts,1,8,0,14.85
gdr+tts,1,8,1,15.8
gdr+tts,1,9,0,11.6
gdr+tts,1,9,1,21.45
gdr+tts,1,10,0,13.6
gdr+tts,1,10,1,13.45
gdr+tts,1,11,0,13.45
gdr+tts,1,11,1,19.7
gdr+tts,1,12,0,17.0
gdr+tts,1,12,1,16.0
gdr+tts,1,13,0,13.45
gdr+tts,1,13,1,24.1
gdr+tts,1,14,0,16.45
gdr+tts,1,14,1,21.35
gdr+tts,1,15,0,17.45
gdr+tts,1,15,1,23.1
gdr+tts,1,16,0,20.8
gdr+tts,1,16,1,18.6
gdr+tts,1,17,0,19.05
gdr+tts,1,17,1,19.4
gdr+tts,1,18,0,19.85
gdr+tts,1,18,1,20.6
gdr+tts,1,19,0,18.7
gdr+tts,1,19,1,24.95
gdr+tts,1,20,0,23.45
gdr+tts,1,20,1,23.7
gdr+tts,1,21,0,18.3
gdr+tts,1,21,1,25.4
gdr+tts,1,22,0,22.5
gdr+tts,1,22,1,27.9
gdr+tts,1,23,0,21.65
gdr+tts,1,23,1,23.9
gdr+tts,1,24,0,23.05
gdr+tts,1,24,1,26.8
gdr+tts,1,25,0,24.7
gdr+tts,1,25,1,27.15
gdr+tts,1,26,0,21.25
gdr+tts,1,26,1,30.75
gdr+tts,1,27,0,23.9
gdr+tts,1,27,1,30.7
gdr+tts,1,28,0,8.7
