Method,Train_Task,Round,Eval_Task,Accuracy
gdr,0,1,0,6.4
gdr,0,2,0,8.25
gdr,0,3,0,13.7
gdr,0,4,0,16.25
gdr,0,5,0,20.35
gdr,0,6,0,23.8
gdr,0,7,0,24.7
gdr,0,8,0,26.8
gdr,0,9,0,28.7
gdr,0,10,0,30.3
gdr,0,11,0,32.3
gdr,0,12,0,33.0
gdr,0,13,0,33.8
gdr,0,14,0,33.55
gdr,0,15,0,32.8
gdr,0,16,0,36.8
gdr,0,17,0,36.35
gdr,0,18,0,38.65
gdr,0,19,0,36.55
gdr,0,20,0,39.6
gdr,0,21,0,38.95
gdr,0,22,0,39.65
gdr,0,23,0,39.95
gdr,0,24,0,41.4
gdr,0,25,0,41.1
gdr,0,26,0,40.95
gdr,0,27,0,42.3
gdr,0,28,0,42.35
gdr,0,29,0,43.1
gdr,0,30,0,43.75
gdr,0,31,0,43.25
gdr,0,32,0,43.75
gdr,0,33,0,43.65
gdr,0,34,0,44.5
gdr,0,35,0,44.4
gdr,0,36,0,44.75
gdr,0,37,0,44.55
gdr,0,38,0,44.45
gdr,0,39,0,44.9
gdr,0,40,0,45.0
gdr,0,41,0,45.35
gdr,0,42,0,45.55
gdr,0,43,0,45.2
gdr,0,44,0,46.0
gdr,0,45,0,45.55
gdr,0,46,0,45.85
gdr,0,47,0,45.75
gdr,0,48,0,46.15
gdr,0,49,0,45.45
gdr,0,50,0,46.0
gdr,1,1,0,0.0
gdr,1,1,1,23.75
gdr,1,2,0,0.35
gdr,1,2,1,31.1
gdr,1,3,0,0.9
gdr,1,3,1,32.9
gdr,1,4,0,1.05
gdr,1,4,1,36.95
gdr,1,5,0,0.85
gdr,1,5,1,37.3
gdr,1,6,0,1.75
gdr,1,6,1,39.6
gdr,1,7,0,1.15
gdr,1,7,1,40.2
gdr,1,8,0,2.0
gdr,1,8,1,41.8
gdr,1,9,0,2.15
gdr,1,9,1,43.35
gdr,1,10,0,2.2
gdr,1,10,1,41.6
gdr,1,11,0,2.5
gdr,1,11,1,45.25
gdr,1,12,0,2.5
gdr,1,12,1,44.3
gdr,1,13,0,2.3
gdr,1,13,1,46.3
gdr,1,14,0,2.6
gdr,1,14,1,45.05
gdr,1,15,0,2.2
gdr,1,15,1,45.8
gdr,1,16,0,2.6
gdr,1,16,1,46.5
gdr,1,17,0,3.0
gdr,1,17,1,46.75
gdr,1,18,0,2.85
gdr,1,18,1,48.4
gdr,1,19,0,3.15
gdr,1,19,1,47.55
gdr,1,20,0,3.8
gdr,1,20,1,50.35
gdr,1,21,0,2.7
gdr,1,21,1,49.7
gdr,1,22,0,3.0
gdr,1,22,1,48.65
gdr,1,23,0,3.45
gdr,1,23,1,50.7
gdr,1,24,0,3.35
gdr,1,24,1,49.55
gdr,1,25,0,3.25
gdr,1,25,1,51.05
gdr,1,26,0,3.35
gdr,1,26,1,50.75
gdr,1,27,0,3.1
gdr,1,27,1,51.25
gdr,1,28,0,3.45
gdr,1,28,1,51.05
gdr,1,29,0,3.45
gdr,1,29,1,51.25
gdr,1,30,0,3.45
gdr,1,30,1,52.1
gdr,1,31,0,3.35
gdr,1,31,1,52.35
gdr,1,32,0,3.5
gdr,1,32,1,51.75
gdr,1,33,0,3.65
gdr,1,33,1,53.25
gdr,1,34,0,3.5
gdr,1,34,1,53.2
gdr,1,35,0,3.75
gdr,1,35,1,53.1
gdr,1,36,0,3.85
gdr,1,36,1,53.25
gdr,1,37,0,3.8
gdr,1,37,1,53.25
gdr,1,38,0,3.6
gdr,1,38,1,53.3
gdr,1,39,0,3.65
gdr,1,39,1,53.7
gdr,1,40,0,3.85
gdr,1,40,1,53.95
gdr,1,41,0,3.8
gdr,1,41,1,53.95
gdr,1,42,0,3.55
gdr,1,42,1,53.75
gdr,1,43,0,3.5
gdr,1,43,1,53.9
gdr,1,44,0,3.5
gdr,1,44,1,54.4
gdr,1,45,0,3.6
gdr,1,45,1,54.0
gdr,1,46,0,3.6
gdr,1,46,1,54.3
gdr,1,47,0,3.45
gdr,1,47,1,54.5
gdr,1,48,0,3.5
gdr,1,48,1,54.3
gdr,1,49,0,3.85
gdr,1,49,1,54.5
gdr,1,50,0,3.75
gdr,1,50,1,54.3
gdr,2,1,0,0.25
gdr,2,1,1,0.05
gdr,2,1,2,27.0
gdr,2,2,0,0.9
gdr,2,2,1,0.2
gdr,2,2,2,37.85
gdr,2,3,0,2.6
gdr,2,3,1,0.5
gdr,2,3,2,38.0
gdr,2,4,0,1.8
gdr,2,4,1,0.75
gdr,2,4,2,41.55
gdr,2,5,0,3.1
gdr,2,5,1,1.8
gdr,2,5,2,42.7
gdr,2,6,0,3.05
gdr,2,6,1,2.05
gdr,2,6,2,44.75
gdr,2,7,0,3.2
gdr,2,7,1,3.2
gdr,2,7,2,44.65
gdr,2,8,0,3.05
gdr,2,8,1,3.45
gdr,2,8,2,46.75
gdr,2,9,0,3.25
gdr,2,9,1,3.15
gdr,2,9,2,46.4
gdr,2,10,0,4.05
gdr,2,10,1,4.0
gdr,2,10,2,47.5
gdr,2,11,0,3.35
gdr,2,11,1,3.75
gdr,2,11,2,48.3
gdr,2,12,0,3.35
gdr,2,12,1,4.45
gdr,2,12,2,48.5
gdr,2,13,0,3.85
gdr,2,13,1,5.15
gdr,2,13,2,48.4
gdr,2,14,0,3.45
gdr,2,14,1,4.45
gdr,2,14,2,50.1
gdr,2,15,0,3.95
gdr,2,15,1,4.0
gdr,2,15,2,49.8
gdr,2,16,0,3.3
gdr,2,16,1,4.45
gdr,2,16,2,49.35
gdr,2,17,0,3.9
gdr,2,17,1,5.0
gdr,2,17,2,51.05
gdr,2,18,0,4.1
gdr,2,18,1,6.0
gdr,2,18,2,50.45
gdr,2,19,0,3.75
gdr,2,19,1,5.1
gdr,2,19,2,51.0
gdr,2,20,0,4.15
gdr,2,20,1,5.1
gdr,2,20,2,49.65
gdr,2,21,0,4.15
gdr,2,21,1,4.7
gdr,2,21,2,51.55
gdr,2,22,0,4.35
gdr,2,22,1,5.3
gdr,2,22,2,52.85
gdr,2,23,0,4.2
gdr,2,23,1,5.95
gdr,2,23,2,52.25
gdr,2,24,0,4.0
gdr,2,24,1,5.45
gdr,2,24,2,52.35
gdr,2,25,0,4.5
gdr,2,25,1,4.85
gdr,2,25,2,53.7
gdr,2,26,0,3.95
gdr,2,26,1,5.25
gdr,2,26,2,53.2
gdr,2,27,0,4.3
gdr,2,27,1,5.55
gdr,2,27,2,53.7
gdr,2,28,0,4.15
gdr,2,28,1,5.1
gdr,2,28,2,53.8
gdr,2,29,0,4.4
gdr,2,29,1,5.65
gdr,2,29,2,54.35
gdr,2,30,0,4.45
gdr,2,30,1,6.15
gdr,2,30,2,54.45
gdr,2,31,0,4.75
gdr,2,31,1,5.7
gdr,2,31,2,54.6
gdr,2,32,0,4.55
gdr,2,32,1,5.5
gdr,2,32,2,54.05
gdr,2,33,0,4.6
gdr,2,33,1,5.25
gdr,2,33,2,54.6
gdr,2,34,0,4.25
gdr,2,34,1,5.8
gdr,2,34,2,55.2
gdr,2,35,0,4.9
gdr,2,35,1,5.4
gdr,2,35,2,55.15
gdr,2,36,0,4.65
gdr,2,36,1,5.5
gdr,2,36,2,55.25
gdr,2,37,0,4.65
gdr,2,37,1,5.75
gdr,2,37,2,55.6
gdr,2,38,0,4.6
gdr,2,38,1,5.45
gdr,2,38,2,55.1
gdr,2,39,0,4.6
gdr,2,39,1,5.15
gdr,2,39,2,55.2
gdr,2,40,0,4.55
gdr,2,40,1,5.0
gdr,2,40,2,55.7
gdr,2,41,0,4.3
gdr,2,41,1,5.2
gdr,2,41,2,55.4
gdr,2,42,0,4.45
gdr,2,42,1,5.0
gdr,2,42,2,55.4
gdr,2,43,0,4.4
gdr,2,43,1,5.0
gdr,2,43,2,55.65
gdr,2,44,0,4.65
gdr,2,44,1,5.0
gdr,2,44,2,55.6
gdr,2,45,0,4.5
gdr,2,45,1,4.95
gdr,2,45,2,55.75
gdr,2,46,0,4.4
gdr,2,46,1,4.85
gdr,2,46,2,55.5
gdr,2,47,0,4.55
gdr,2,47,1,4.9
gdr,2,47,2,55.65
gdr,2,48,0,4.55
gdr,2,48,1,5.25
gdr,2,48,2,55.35
gdr,2,49,0,4.5
gdr,2,49,1,5.05
gdr,2,49,2,55.55
gdr,2,50,0,4.5
gdr,2,50,1,4.8
gdr,2,50,2,55.65
gdr,3,1,0,0.0
gdr,3,1,1,0.0
gdr,3,1,2,0.0
gdr,3,1,3,6.25
gdr,3,2,0,0.0
gdr,3,2,1,0.0
gdr,3,2,2,0.0
gdr,3,2,3,7.9
gdr,3,3,0,0.0
gdr,3,3,1,0.0
gdr,3,3,2,0.0
gdr,3,3,3,7.45
gdr,3,4,0,0.0
gdr,3,4,1,0.0
gdr,3,4,2,0.0
gdr,3,4,3,10.55
gdr,3,5,0,0.0
gdr,3,5,1,0.0
gdr,3,5,2,0.0
gdr,3,5,3,14.0
gdr,3,6,0,0.0
gdr,3,6,1,0.0
gdr,3,6,2,0.0
gdr,3,6,3,5.0
gdr,3,7,0,0.0
gdr,3,7,1,0.0
gdr,3,7,2,0.0
gdr,3,7,3,5.0
gdr,3,8,0,0.05
gdr,3,8,1,0.0
gdr,3,8,2,0.0
gdr,3,8,3,11.1
gdr,3,9,0,0.0
gdr,3,9,1,0.0
gdr,3,9,2,0.0
gdr,3,9,3,16.95
gdr,3,10,0,0.0
gdr,3,10,1,0.0
gdr,3,10,2,0.0
gdr,3,10,3,7.9
gdr,3,11,0,0.0
gdr,3,11,1,0.0
gdr,3,11,2,0.0
gdr,3,11,3,8.65
gdr,3,12,0,0.05
gdr,3,12,1,0.0
gdr,3,12,2,0.0
gdr,3,12,3,11.8
gdr,3,13,0,0.0
gdr,3,13,1,0.0
gdr,3,13,2,0.0
gdr,3,13,3,7.55
gdr,3,14,0,0.0
gdr,3,14,1,0.0
gdr,3,14,2,0.0
gdr,3,14,3,9.9
gdr,3,15,0,0.0
gdr,3,15,1,0.05
gdr,3,15,2,0.0
gdr,3,15,3,15.95
gdr,3,16,0,0.0
gdr,3,16,1,0.0
gdr,3,16,2,0.0
gdr,3,16,3,7.9
gdr,3,17,0,0.0
gdr,3,17,1,0.0
gdr,3,17,2,0.0
gdr,3,17,3,5.0
gdr,3,18,0,0.0
gdr,3,18,1,0.65
gdr,3,18,2,0.0
gdr,3,18,3,10.05
gdr,3,19,0,0.0
gdr,3,19,1,0.0
gdr,3,19,2,0.0
gdr,3,19,3,21.35
gdr,3,20,0,0.15
gdr,3,20,1,0.1
gdr,3,20,2,0.0
gdr,3,20,3,24.2
gdr,3,21,0,0.0
gdr,3,21,1,0.0
gdr,3,21,2,0.0
gdr,3,21,3,6.85
gdr,3,22,0,0.0
gdr,3,22,1,0.0
gdr,3,22,2,0.0
gdr,3,22,3,23.2
gdr,3,23,0,0.0
gdr,3,23,1,0.0
gdr,3,23,2,0.0
gdr,3,23,3,27.9
gdr,3,24,0,0.05
gdr,3,24,1,0.0
gdr,3,24,2,0.0
gdr,3,24,3,24.6
gdr,3,25,0,0.85
gdr,3,25,1,0.0
gdr,3,25,2,0.0
gdr,3,25,3,25.6
gdr,3,26,0,0.0
gdr,3,26,1,0.0
gdr,3,26,2,0.0
gdr,3,26,3,28.75
gdr,3,27,0,0.0
gdr,3,27,1,0.0
gdr,3,27,2,0.1
gdr,3,27,3,30.95
gdr,3,28,0,0.0
gdr,3,28,1,0.0
gdr,3,28,2,0.0
gdr,3,28,3,29.2
gdr,3,29,0,0.0
gdr,3,29,1,0.0
gdr,3,29,2,0.0
gdr,3,29,3,7.7
gdr,3,30,0,0.0
gdr,3,30,1,0.0
gdr,3,30,2,0.0
gdr,3,30,3,11.15
gdr,3,31,0,0.0
gdr,3,31,1,0.0
gdr,3,31,2,0.0
gdr,3,31,3,6.55
gdr,3,32,0,0.0
gdr,3,32,1,0.0
gdr,3,32,2,0.0
gdr,3,32,3,17.95
gdr,3,33,0,0.0
gdr,3,33,1,0.0
gdr,3,33,2,0.0
gdr,3,33,3,20.85
gdr,3,34,0,0.0
gdr,3,34,1,0.0
gdr,3,34,2,0.0
gdr,3,34,3,22.25
gdr,3,35,0,0.0
gdr,3,35,1,0.0
gdr,3,35,2,0.0
gdr,3,35,3,18.0
gdr,3,36,0,0.0
gdr,3,36,1,0.0
gdr,3,36,2,0.0
gdr,3,36,3,10.2
gdr,3,37,0,0.0
gdr,3,37,1,0.0
gdr,3,37,2,0.0
gdr,3,37,3,18.9
gdr,3,38,0,0.0
gdr,3,38,1,0.0
gdr,3,38,2,0.0
gdr,3,38,3,25.4
gdr,3,39,0,0.0
gdr,3,39,1,0.0
gdr,3,39,2,0.0
gdr,3,39,3,6.85
gdr,3,40,0,0.0
gdr,3,40,1,0.0
gdr,3,40,2,0.0
gdr,3,40,3,20.6
gdr,3,41,0,0.0
gdr,3,41,1,0.0
gdr,3,41,2,0.0
gdr,3,41,3,26.35
gdr,3,42,0,0.05
gdr,3,42,1,0.0
gdr,3,42,2,0.0
gdr,3,42,3,20.8
gdr,3,43,0,0.0
gdr,3,43,1,0.0
gdr,3,43,2,0.0
gdr,3,43,3,28.45
gdr,3,44,0,0.0
gdr,3,44,1,0.0
gdr,3,44,2,0.0
gdr,3,44,3,28.8
gdr,3,45,0,0.0
gdr,3,45,1,0.25
gdr,3,45,2,0.0
gdr,3,45,3,26.35
gdr,3,46,0,0.0
gdr,3,46,1,0.0
gdr,3,46,2,0.0
gdr,3,46,3,28.5
gdr,3,47,0,0.0
gdr,3,47,1,0.0
gdr,3,47,2,0.0
gdr,3,47,3,25.65
gdr,3,48,0,0.0
gdr,3,48,1,0.0
gdr,3,48,2,0.0
gdr,3,48,3,29.2
gdr,3,49,0,0.0
gdr,3,49,1,0.0
gdr,3,49,2,0.0
gdr,3,49,3,29.55
gdr,3,50,0,0.0
gdr,3,50,1,0.0
gdr,3,50,2,0.0
gdr,3,50,3,29.65
gdr,4,1,0,0.0
gdr,4,1,1,0.0
gdr,4,1,2,0.0
gdr,4,1,3,0.0
gdr,4,1,4,15.6
gdr,4,2,0,0.0
gdr,4,2,1,0.0
gdr,4,2,2,0.0
gdr,4,2,3,0.0
gdr,4,2,4,17.65
gdr,4,3,0,0.0
gdr,4,3,1,0.0
gdr,4,3,2,0.0
gdr,4,3,3,0.0
gdr,4,3,4,20.95
gdr,4,4,0,0.0
gdr,4,4,1,0.0
gdr,4,4,2,0.0
gdr,4,4,3,0.0
gdr,4,4,4,19.55
gdr,4,5,0,0.0
gdr,4,5,1,0.0
gdr,4,5,2,0.0
gdr,4,5,3,0.0
gdr,4,5,4,23.5
gdr,4,6,0,0.0
gdr,4,6,1,0.0
gdr,4,6,2,0.0
gdr,4,6,3,0.0
gdr,4,6,4,23.1
gdr,4,7,0,0.0
gdr,4,7,1,0.0
gdr,4,7,2,0.0
gdr,4,7,3,0.0
gdr,4,7,4,24.75
gdr,4,8,0,0.0
gdr,4,8,1,0.0
gdr,4,8,2,0.0
gdr,4,8,3,0.0
gdr,4,8,4,24.9
gdr,4,9,0,0.0
gdr,4,9,1,0.0
gdr,4,9,2,0.0
gdr,4,9,3,0.0
gdr,4,9,4,26.1
gdr,4,10,0,0.0
gdr,4,10,1,0.0
gdr,4,10,2,0.0
gdr,4,10,3,0.0
gdr,4,10,4,25.8
gdr,4,11,0,0.0
gdr,4,11,1,0.0
gdr,4,11,2,0.0
gdr,4,11,3,0.0
gdr,4,11,4,25.85
gdr,4,12,0,0.0
gdr,4,12,1,0.0
gdr,4,12,2,0.0
gdr,4,12,3,0.0
gdr,4,12,4,24.45
gdr,4,13,0,0.0
gdr,4,13,1,0.0
gdr,4,13,2,0.0
gdr,4,13,3,0.0
gdr,4,13,4,26.5
gdr,4,14,0,0.0
