Method,Train_Task,Round,Eval_Task,Accuracy
none,0,1,0,6.4
none,0,2,0,8.45
none,0,3,0,14.6
none,0,4,0,17.4
none,0,5,0,21.35
none,0,6,0,23.85
none,0,7,0,25.65
none,0,8,0,27.6
none,0,9,0,28.5
none,0,10,0,30.85
none,0,11,0,32.1
none,0,12,0,32.5
none,0,13,0,34.0
none,0,14,0,34.2
none,0,15,0,34.9
none,0,16,0,35.15
none,0,17,0,38.4
none,0,18,0,37.05
none,0,19,0,39.1
none,0,20,0,39.4
none,0,21,0,38.7
none,0,22,0,39.4
none,0,23,0,39.25
none,0,24,0,40.45
none,0,25,0,40.3
none,0,26,0,40.85
none,0,27,0,39.8
none,0,28,0,42.55
none,0,29,0,41.6
none,0,30,0,42.25
none,0,31,0,42.05
none,0,32,0,43.15
none,0,33,0,42.8
none,0,34,0,43.25
none,0,35,0,43.3
none,0,36,0,44.05
none,0,37,0,43.3
none,0,38,0,43.85
none,0,39,0,44.1
none,0,40,0,44.25
none,0,41,0,44.6
none,0,42,0,44.25
none,0,43,0,43.95
none,0,44,0,44.4
none,0,45,0,44.85
none,0,46,0,44.15
none,0,47,0,44.0
none,0,48,0,44.3
none,0,49,0,44.75
none,0,50,0,44.55
none,1,1,0,0.0
none,1,1,1,21.65
none,1,2,0,0.0
none,1,2,1,32.85
none,1,3,0,0.0
none,1,3,1,33.7
none,1,4,0,0.0
none,1,4,1,37.55
none,1,5,0,0.0
none,1,5,1,37.6
none,1,6,0,0.0
none,1,6,1,40.85
none,1,7,0,0.0
none,1,7,1,39.1
none,1,8,0,0.0
none,1,8,1,40.3
none,1,9,0,0.0
none,1,9,1,40.9
none,1,10,0,0.0
none,1,10,1,42.6
none,1,11,0,0.0
none,1,11,1,42.45
none,1,12,0,0.0
none,1,12,1,44.25
none,1,13,0,0.0
none,1,13,1,43.0
none,1,14,0,0.0
none,1,14,1,44.95
none,1,15,0,0.0
none,1,15,1,46.1
none,1,16,0,0.0
none,1,16,1,45.6
none,1,17,0,0.0
none,1,17,1,46.45
none,1,18,0,0.0
none,1,18,1,46.15
none,1,19,0,0.0
none,1,19,1,48.15
none,1,20,0,0.0
none,1,20,1,47.7
none,1,21,0,0.0
none,1,21,1,48.3
none,1,22,0,0.0
none,1,22,1,49.7
none,1,23,0,0.0
none,1,23,1,48.45
none,1,24,0,0.0
none,1,24,1,48.85
none,1,25,0,0.0
none,1,25,1,49.65
none,1,26,0,0.0
none,1,26,1,50.4
none,1,27,0,0.0
none,1,27,1,50.5
none,1,28,0,0.0
none,1,28,1,50.45
none,1,29,0,0.0
none,1,29,1,50.65
none,1,30,0,0.0
none,1,30,1,50.75
none,1,31,0,0.0
none,1,31,1,51.5
none,1,32,0,0.0
none,1,32,1,51.35
none,1,33,0,0.0
none,1,33,1,52.5
none,1,34,0,0.0
none,1,34,1,51.5
none,1,35,0,0.0
none,1,35,1,52.25
none,1,36,0,0.0
none,1,36,1,51.8
none,1,37,0,0.0
none,1,37,1,53.05
none,1,38,0,0.0
none,1,38,1,52.45
none,1,39,0,0.0
none,1,39,1,52.05
none,1,40,0,0.0
none,1,40,1,52.15
none,1,41,0,0.0
none,1,41,1,52.95
none,1,42,0,0.0
none,1,42,1,52.85
none,1,43,0,0.0
none,1,43,1,52.65
none,1,44,0,0.0
none,1,44,1,53.1
none,1,45,0,0.0
none,1,45,1,53.1
none,1,46,0,0.0
none,1,46,1,53.4
none,1,47,0,0.0
none,1,47,1,53.35
none,1,48,0,0.0
none,1,48,1,52.9
none,1,49,0,0.0
none,1,49,1,53.35
none,1,50,0,0.0
none,1,50,1,53.1
none,2,1,0,0.0
none,2,1,1,0.0
none,2,1,2,29.25
none,2,2,0,0.0
none,2,2,1,0.0
none,2,2,2,35.45
none,2,3,0,0.0
none,2,3,1,0.0
none,2,3,2,40.15
none,2,4,0,0.0
none,2,4,1,0.0
none,2,4,2,42.4
none,2,5,0,0.0
none,2,5,1,0.0
none,2,5,2,43.1
none,2,6,0,0.0
none,2,6,1,0.0
none,2,6,2,44.6
none,2,7,0,0.0
none,2,7,1,0.0
none,2,7,2,45.85
none,2,8,0,0.0
none,2,8,1,0.0
none,2,8,2,46.85
none,2,9,0,0.0
none,2,9,1,0.0
none,2,9,2,47.55
none,2,10,0,0.0
none,2,10,1,0.0
none,2,10,2,47.65
none,2,11,0,0.0
none,2,11,1,0.0
none,2,11,2,48.1
none,2,12,0,0.0
none,2,12,1,0.0
none,2,12,2,46.95
none,2,13,0,0.0
none,2,13,1,0.0
none,2,13,2,48.9
none,2,14,0,0.0
none,2,14,1,0.0
none,2,14,2,47.55
none,2,15,0,0.0
none,2,15,1,0.0
none,2,15,2,50.1
none,2,16,0,0.0
none,2,16,1,0.0
none,2,16,2,49.85
none,2,17,0,0.0
none,2,17,1,0.0
none,2,17,2,50.95
none,2,18,0,0.0
none,2,18,1,0.0
none,2,18,2,49.35
none,2,19,0,0.0
none,2,19,1,0.0
none,2,19,2,51.1
none,2,20,0,0.0
none,2,20,1,0.0
none,2,20,2,52.05
none,2,21,0,0.0
none,2,21,1,0.0
none,2,21,2,51.85
none,2,22,0,0.0
none,2,22,1,0.0
none,2,22,2,51.95
none,2,23,0,0.0
